illum,cv,rho,seed,image,arm,readout,PSNR,SSIM
GAM4,0.05,0.99,1,car,RAW,plain,10.6825,0.0772314
GAM4,0.05,0.99,1,ship,RAW,plain,12.5326,0.403289
GAM4,0.05,0.99,1,truck,RAW,plain,12.5339,0.0533838
GAM4,0.05,0.99,1,cat,RAW,whiten,13.9429,0.100571
GAM4,0.05,0.99,1,deer,RAW,whiten,11.3694,0.128065
GAM4,0.05,0.99,1,dog,RAW,whiten,18.1261,0.467954
GAM4,0.05,0.99,1,horse,RAW,whiten,12.5413,0.150962
GAM4,0.05,0.99,1,airplane,RAW,whiten,15.0165,0.327899
GAM4,0.05,0.99,1,car,RAW,whiten,10.6825,0.0772252
GAM4,0.05,0.99,1,ship,RAW,whiten,12.5326,0.403289
GAM4,0.05,0.99,1,truck,RAW,whiten,12.5339,0.0533784
GAM4,0.05,0.99,1,cat,GLOBAL,plain,5.87659,0.0512621
GAM4,0.05,0.99,1,deer,GLOBAL,plain,7.91755,0.0673783
GAM4,0.05,0.99,1,dog,GLOBAL,plain,-0.0197677,0.00434419
GAM4,0.05,0.99,1,horse,GLOBAL,plain,3.93092,0.0486571
GAM4,0.05,0.99,1,airplane,GLOBAL,plain,4.21049,0.024898
GAM4,0.05,0.99,1,car,GLOBAL,plain,7.4818,0.0702819
GAM4,0.05,0.99,1,ship,GLOBAL,plain,1.22912,0.00906507
GAM4,0.05,0.99,1,truck,GLOBAL,plain,9.055,0.136954
GAM4,0.05,0.99,1,cat,GLOBAL,whiten,5.8766,0.051263
GAM4,0.05,0.99,1,deer,GLOBAL,whiten,7.91756,0.0673793
GAM4,0.05,0.99,1,dog,GLOBAL,whiten,-0.0197689,0.00434426
GAM4,0.05,0.99,1,horse,GLOBAL,whiten,3.93094,0.0486572
GAM4,0.05,0.99,1,airplane,GLOBAL,whiten,4.21049,0.0248983
GAM4,0.05,0.99,1,car,GLOBAL,whiten,7.48181,0.0702836
GAM4,0.05,0.99,1,ship,GLOBAL,whiten,1.22912,0.00906533
GAM4,0.05,0.99,1,truck,GLOBAL,whiten,9.05501,0.136955
GAM4,0.05,0.9,1,cat,L2,plain,7.25282,0.0892902
GAM4,0.05,0.9,1,deer,L2,plain,9.95152,0.131984
GAM4,0.05,0.9,1,dog,L2,plain,1.1204,0.0157036
GAM4,0.05,0.9,1,horse,L2,plain,5.10381,0.0751566
GAM4,0.05,0.9,1,airplane,L2,plain,5.74498,0.0365167
GAM4,0.05,0.9,1,car,L2,plain,9.24386,0.139785
GAM4,0.05,0.9,1,ship,L2,plain,2.66417,0.0307757
GAM4,0.05,0.9,1,truck,L2,plain,10.8377,0.231405
GAM4,0.05,0.9,1,cat,L2,whiten,7.3915,0.0976852
GAM4,0.05,0.9,1,deer,L2,whiten,10.2471,0.140984
GAM4,0.05,0.9,1,dog,L2,whiten,1.16035,0.0164504
GAM4,0.05,0.9,1,horse,L2,whiten,5.11982,0.0754686
GAM4,0.05,0.9,1,airplane,L2,whiten,5.83423,0.0404109
GAM4,0.05,0.9,1,car,L2,whiten,9.42187,0.146509
GAM4,0.05,0.9,1,ship,L2,whiten,2.69049,0.0321914
GAM4,0.05,0.9,1,truck,L2,whiten,10.9394,0.236039
GAM4,0.05,0.9,1,cat,L2,ratio,7.24806,0.0896299
GAM4,0.05,0.9,1,deer,L2,ratio,9.95189,0.1318
GAM4,0.05,0.9,1,dog,L2,ratio,1.12882,0.015969
GAM4,0.05,0.9,1,horse,L2,ratio,5.09814,0.0752321
GAM4,0.05,0.9,1,airplane,L2,ratio,5.7418,0.0365776
GAM4,0.05,0.9,1,car,L2,ratio,9.24831,0.140391
GAM4,0.05,0.9,1,ship,L2,ratio,2.65839,0.0309497
GAM4,0.05,0.9,1,truck,L2,ratio,10.8371,0.230771
GAM4,0.05,0.9,1,cat,L4,plain,7.40831,0.0965235
GAM4,0.05,0.9,1,deer,L4,plain,10.0926,0.13741
GAM4,0.05,0.9,1,dog,L4,plain,1.37461,0.016237
GAM4,0.05,0.9,1,horse,L4,plain,5.37733,0.0809776
GAM4,0.05,0.9,1,airplane,L4,plain,5.75168,0.0331577
GAM4,0.05,0.9,1,car,L4,plain,9.4476,0.159076
GAM4,0.05,0.9,1,ship,L4,plain,2.77435,0.0312842
GAM4,0.05,0.9,1,truck,L4,plain,11.2098,0.259907
GAM4,0.05,0.9,1,cat,L4,whiten,7.53613,0.102727
GAM4,0.05,0.9,1,deer,L4,whiten,10.2106,0.140858
GAM4,0.05,0.9,1,dog,L4,whiten,1.44833,0.0168035
GAM4,0.05,0.9,1,horse,L4,whiten,5.4545,0.0812704
GAM4,0.05,0.9,1,airplane,L4,whiten,5.80077,0.0335422
GAM4,0.05,0.9,1,car,L4,whiten,9.56945,0.162912
GAM4,0.05,0.9,1,ship,L4,whiten,2.8241,0.0310288
GAM4,0.05,0.9,1,truck,L4,whiten,11.3411,0.267594
GAM4,0.05,0.9,1,cat,L4,ratio,7.41578,0.0967607
GAM4,0.05,0.9,1,deer,L4,ratio,10.0956,0.137324
GAM4,0.05,0.9,1,dog,L4,ratio,1.37822,0.0164957
GAM4,0.05,0.9,1,horse,L4,ratio,5.38669,0.0808083
GAM4,0.05,0.9,1,airplane,L4,ratio,5.77012,0.0333237
GAM4,0.05,0.9,1,car,L4,ratio,9.4494,0.160042
GAM4,0.05,0.9,1,ship,L4,ratio,2.75573,0.0316614
GAM4,0.05,0.9,1,truck,L4,ratio,11.2105,0.25969
GAM4,0.05,0.9,1,cat,L8,plain,7.04761,0.0827783
GAM4,0.05,0.9,1,deer,L8,plain,9.71157,0.122303
GAM4,0.05,0.9,1,dog,L8,plain,0.942221,0.0121717
GAM4,0.05,0.9,1,horse,L8,plain,5.01201,0.0670039
GAM4,0.05,0.9,1,airplane,L8,plain,5.64997,0.0329178
GAM4,0.05,0.9,1,car,L8,plain,9.12715,0.147405
GAM4,0.05,0.9,1,ship,L8,plain,2.48548,0.0279541
GAM4,0.05,0.9,1,truck,L8,plain,10.5628,0.223857
GAM4,0.05,0.9,1,cat,L8,whiten,7.10494,0.0851585
GAM4,0.05,0.9,1,deer,L8,whiten,9.74796,0.123295
GAM4,0.05,0.9,1,dog,L8,whiten,0.976266,0.0121133
GAM4,0.05,0.9,1,horse,L8,whiten,5.03362,0.0670165
GAM4,0.05,0.9,1,airplane,L8,whiten,5.6713,0.0329795
GAM4,0.05,0.9,1,car,L8,whiten,9.17658,0.148854
GAM4,0.05,0.9,1,ship,L8,whiten,2.49097,0.0277807
GAM4,0.05,0.9,1,truck,L8,whiten,10.6091,0.227066
GAM4,0.05,0.9,1,cat,L8,ratio,7.05907,0.0831233
GAM4,0.05,0.9,1,deer,L8,ratio,9.7185,0.122537
GAM4,0.05,0.9,1,dog,L8,ratio,0.95143,0.0121073
GAM4,0.05,0.9,1,horse,L8,ratio,5.02039,0.0670187
GAM4,0.05,0.9,1,airplane,L8,ratio,5.65424,0.0329578
GAM4,0.05,0.9,1,car,L8,ratio,9.13271,0.148499
GAM4,0.05,0.9,1,ship,L8,ratio,2.47929,0.0285489
GAM4,0.05,0.9,1,truck,L8,ratio,10.5591,0.223816
GAM4,0.05,0.9,1,cat,L16,plain,6.65876,0.0703543
GAM4,0.05,0.9,1,deer,L16,plain,9.0493,0.102397
GAM4,0.05,0.9,1,dog,L16,plain,0.533182,0.00695724
GAM4,0.05,0.9,1,horse,L16,plain,4.66189,0.0560345
GAM4,0.05,0.9,1,airplane,L16,plain,5.13952,0.0260555
GAM4,0.05,0.9,1,car,L16,plain,8.49694,0.123236
GAM4,0.05,0.9,1,ship,L16,plain,1.99315,0.0237212
GAM4,0.05,0.9,1,truck,L16,plain,10.1247,0.195266
GAM4,0.05,0.9,1,cat,L16,whiten,6.68153,0.0709277
GAM4,0.05,0.9,1,deer,L16,whiten,9.0598,0.102794
GAM4,0.05,0.9,1,dog,L16,whiten,0.547767,0.00688055
GAM4,0.05,0.9,1,horse,L16,whiten,4.66548,0.0559514
GAM4,0.05,0.9,1,airplane,L16,whiten,5.15014,0.0257251
GAM4,0.05,0.9,1,car,L16,whiten,8.51721,0.123609
GAM4,0.05,0.9,1,ship,L16,whiten,1.99656,0.0237056
GAM4,0.05,0.9,1,truck,L16,whiten,10.1405,0.196556
GAM4,0.05,0.9,1,cat,L16,ratio,6.66913,0.0706623
GAM4,0.05,0.9,1,deer,L16,ratio,9.05244,0.102849
GAM4,0.05,0.9,1,dog,L16,ratio,0.545249,0.00691466
GAM4,0.05,0.9,1,horse,L16,ratio,4.6756,0.0562271
GAM4,0.05,0.9,1,airplane,L16,ratio,5.13767,0.0265045
GAM4,0.05,0.9,1,car,L16,ratio,8.4975,0.123399
GAM4,0.05,0.9,1,ship,L16,ratio,1.99454,0.023968
GAM4,0.05,0.9,1,truck,L16,ratio,10.1244,0.195543
GAM4,0.05,0.9,1,cat,L32,plain,6.25882,0.0640165
GAM4,0.05,0.9,1,deer,L32,plain,8.54337,0.0934342
GAM4,0.05,0.9,1,dog,L32,plain,0.264615,0.00634533
GAM4,0.05,0.9,1,horse,L32,plain,4.20398,0.0421907
GAM4,0.05,0.9,1,airplane,L32,plain,4.7219,0.021696
GAM4,0.05,0.9,1,car,L32,plain,8.1164,0.108557
GAM4,0.05,0.9,1,ship,L32,plain,1.62494,0.0188371
GAM4,0.05,0.9,1,truck,L32,plain,9.45097,0.154645
GAM4,0.05,0.9,1,cat,L32,whiten,6.26384,0.064126
GAM4,0.05,0.9,1,deer,L32,whiten,8.54655,0.09358
GAM4,0.05,0.9,1,dog,L32,whiten,0.26528,0.00631332
GAM4,0.05,0.9,1,horse,L32,whiten,4.20777,0.0421716
GAM4,0.05,0.9,1,airplane,L32,whiten,4.72299,0.0215142
GAM4,0.05,0.9,1,car,L32,whiten,8.12095,0.108666
GAM4,0.05,0.9,1,ship,L32,whiten,1.62597,0.018868
GAM4,0.05,0.9,1,truck,L32,whiten,9.45754,0.155165
GAM4,0.05,0.9,1,cat,L32,ratio,6.26518,0.0638487
GAM4,0.05,0.9,1,deer,L32,ratio,8.5484,0.0939655
GAM4,0.05,0.9,1,dog,L32,ratio,0.26932,0.00629744
GAM4,0.05,0.9,1,horse,L32,ratio,4.20506,0.0422754
GAM4,0.05,0.9,1,airplane,L32,ratio,4.72978,0.0220259
GAM4,0.05,0.9,1,car,L32,ratio,8.11586,0.108779
GAM4,0.05,0.9,1,ship,L32,ratio,1.63241,0.0188941
GAM4,0.05,0.9,1,truck,L32,ratio,9.44775,0.154416
GAM4,0.05,0.9,1,cat,L64,plain,5.93553,0.0540603
GAM4,0.05,0.9,1,deer,L64,plain,8.20001,0.0808879
GAM4,0.05,0.9,1,dog,L64,plain,0.0912532,0.00578546
GAM4,0.05,0.9,1,horse,L64,plain,4.00783,0.0414463
GAM4,0.05,0.9,1,airplane,L64,plain,4.49148,0.0219206
GAM4,0.05,0.9,1,car,L64,plain,7.75249,0.0929597
GAM4,0.05,0.9,1,ship,L64,plain,1.47148,0.017569
GAM4,0.05,0.9,1,truck,L64,plain,9.32396,0.136199
GAM4,0.05,0.9,1,cat,L64,whiten,5.93861,0.0541155
GAM4,0.05,0.9,1,deer,L64,whiten,8.20165,0.0809438
GAM4,0.05,0.9,1,dog,L64,whiten,0.0917763,0.0057711
GAM4,0.05,0.9,1,horse,L64,whiten,4.00867,0.0414363
GAM4,0.05,0.9,1,airplane,L64,whiten,4.49071,0.0218381
GAM4,0.05,0.9,1,car,L64,whiten,7.75398,0.0929168
GAM4,0.05,0.9,1,ship,L64,whiten,1.47394,0.0176079
GAM4,0.05,0.9,1,truck,L64,whiten,9.32624,0.136422
GAM4,0.05,0.9,1,cat,L64,ratio,5.93193,0.0537911
GAM4,0.05,0.9,1,deer,L64,ratio,8.20287,0.081127
GAM4,0.05,0.9,1,dog,L64,ratio,0.0887753,0.00571604
GAM4,0.05,0.9,1,horse,L64,ratio,4.01174,0.041414
GAM4,0.05,0.9,1,airplane,L64,ratio,4.49013,0.0222023
GAM4,0.05,0.9,1,car,L64,ratio,7.75246,0.0930137
GAM4,0.05,0.9,1,ship,L64,ratio,1.47131,0.017531
GAM4,0.05,0.9,1,truck,L64,ratio,9.32901,0.136315
GAM4,0.05,0.9,1,cat,RAW,plain,13.943,0.100553
GAM4,0.05,0.9,1,deer,RAW,plain,11.3694,0.12806
GAM4,0.05,0.9,1,dog,RAW,plain,18.1258,0.467969
GAM4,0.05,0.9,1,horse,RAW,plain,12.5412,0.150916
GAM4,0.05,0.9,1,airplane,RAW,plain,15.0165,0.327875
GAM4,0.05,0.9,1,car,RAW,plain,10.6825,0.0772445
GAM4,0.05,0.9,1,ship,RAW,plain,12.5327,0.403352
GAM4,0.05,0.9,1,truck,RAW,plain,12.5339,0.0533831
GAM4,0.05,0.9,1,cat,RAW,whiten,13.943,0.100554
GAM4,0.05,0.9,1,deer,RAW,whiten,11.3694,0.128056
GAM4,0.05,0.9,1,dog,RAW,whiten,18.1258,0.46794
GAM4,0.05,0.9,1,horse,RAW,whiten,12.5412,0.150919
GAM4,0.05,0.9,1,airplane,RAW,whiten,15.0165,0.327881
GAM4,0.05,0.9,1,car,RAW,whiten,10.6825,0.0772383
GAM4,0.05,0.9,1,ship,RAW,whiten,12.5328,0.403352
GAM4,0.05,0.9,1,truck,RAW,whiten,12.5339,0.0533777
GAM4,0.05,0.9,1,cat,GLOBAL,plain,5.70063,0.0450474
GAM4,0.05,0.9,1,deer,GLOBAL,plain,7.95946,0.0711845
GAM4,0.05,0.9,1,dog,GLOBAL,plain,-0.244654,0.00388844
GAM4,0.05,0.9,1,horse,GLOBAL,plain,3.75238,0.0323996
GAM4,0.05,0.9,1,airplane,GLOBAL,plain,4.24078,0.0213525
GAM4,0.05,0.9,1,car,GLOBAL,plain,7.5864,0.0851336
GAM4,0.05,0.9,1,ship,GLOBAL,plain,1.10792,0.0146932
GAM4,0.05,0.9,1,truck,GLOBAL,plain,9.09219,0.129685
GAM4,0.05,0.9,1,cat,GLOBAL,whiten,5.70064,0.0450472
GAM4,0.05,0.9,1,deer,GLOBAL,whiten,7.95947,0.0711847
GAM4,0.05,0.9,1,dog,GLOBAL,whiten,-0.244661,0.00388842
GAM4,0.05,0.9,1,horse,GLOBAL,whiten,3.7524,0.0323994
GAM4,0.05,0.9,1,airplane,GLOBAL,whiten,4.24078,0.0213522
GAM4,0.05,0.9,1,car,GLOBAL,whiten,7.58641,0.0851328
GAM4,0.05,0.9,1,ship,GLOBAL,whiten,1.10793,0.0146935
GAM4,0.05,0.9,1,truck,GLOBAL,whiten,9.09221,0.129687
GAM4,0.1,0.99,1,cat,L2,plain,7.95547,0.120259
GAM4,0.1,0.99,1,deer,L2,plain,10.5698,0.147087
GAM4,0.1,0.99,1,dog,L2,plain,1.88607,0.011532
GAM4,0.1,0.99,1,horse,L2,plain,5.98497,0.112507
GAM4,0.1,0.99,1,airplane,L2,plain,6.52799,0.0575425
GAM4,0.1,0.99,1,car,L2,plain,10.049,0.188378
GAM4,0.1,0.99,1,ship,L2,plain,3.53741,0.0302249
GAM4,0.1,0.99,1,truck,L2,plain,11.7043,0.301254
GAM4,0.1,0.99,1,cat,L2,whiten,8.1744,0.128179
GAM4,0.1,0.99,1,deer,L2,whiten,11.0802,0.1641
GAM4,0.1,0.99,1,dog,L2,whiten,2.01415,0.0111601
GAM4,0.1,0.99,1,horse,L2,whiten,6.24614,0.122031
GAM4,0.1,0.99,1,airplane,L2,whiten,6.72159,0.0634765
GAM4,0.1,0.99,1,car,L2,whiten,10.5585,0.205038
GAM4,0.1,0.99,1,ship,L2,whiten,3.79077,0.033721
GAM4,0.1,0.99,1,truck,L2,whiten,12.1637,0.325541
GAM4,0.1,0.99,1,cat,L2,ratio,7.95148,0.120477
GAM4,0.1,0.99,1,deer,L2,ratio,10.5856,0.147718
GAM4,0.1,0.99,1,dog,L2,ratio,1.89239,0.0119338
GAM4,0.1,0.99,1,horse,L2,ratio,5.98672,0.113029
GAM4,0.1,0.99,1,airplane,L2,ratio,6.51291,0.0566193
GAM4,0.1,0.99,1,car,L2,ratio,10.0415,0.188574
GAM4,0.1,0.99,1,ship,L2,ratio,3.50194,0.0293911
GAM4,0.1,0.99,1,truck,L2,ratio,11.7284,0.303106
GAM4,0.1,0.99,1,cat,L4,plain,8.57877,0.135162
GAM4,0.1,0.99,1,deer,L4,plain,11.106,0.165083
GAM4,0.1,0.99,1,dog,L4,plain,2.33503,0.013136
GAM4,0.1,0.99,1,horse,L4,plain,6.46153,0.117297
GAM4,0.1,0.99,1,airplane,L4,plain,7.09981,0.0690555
GAM4,0.1,0.99,1,car,L4,plain,10.6435,0.209101
GAM4,0.1,0.99,1,ship,L4,plain,3.88481,0.034107
GAM4,0.1,0.99,1,truck,L4,plain,12.2919,0.328199
GAM4,0.1,0.99,1,cat,L4,whiten,8.75883,0.142953
GAM4,0.1,0.99,1,deer,L4,whiten,11.4262,0.174324
GAM4,0.1,0.99,1,dog,L4,whiten,2.44389,0.012618
GAM4,0.1,0.99,1,horse,L4,whiten,6.63295,0.123461
GAM4,0.1,0.99,1,airplane,L4,whiten,7.28634,0.07306
GAM4,0.1,0.99,1,car,L4,whiten,10.9642,0.220942
GAM4,0.1,0.99,1,ship,L4,whiten,4.02152,0.0362878
GAM4,0.1,0.99,1,truck,L4,whiten,12.5899,0.346023
GAM4,0.1,0.99,1,cat,L4,ratio,8.60387,0.137169
GAM4,0.1,0.99,1,deer,L4,ratio,11.0904,0.16512
GAM4,0.1,0.99,1,dog,L4,ratio,2.35118,0.013171
GAM4,0.1,0.99,1,horse,L4,ratio,6.47664,0.119737
GAM4,0.1,0.99,1,airplane,L4,ratio,7.10211,0.0688166
GAM4,0.1,0.99,1,car,L4,ratio,10.641,0.209212
GAM4,0.1,0.99,1,ship,L4,ratio,3.87908,0.0342683
GAM4,0.1,0.99,1,truck,L4,ratio,12.2962,0.329944
GAM4,0.1,0.99,1,cat,L8,plain,8.14681,0.112861
GAM4,0.1,0.99,1,deer,L8,plain,10.7959,0.151486
GAM4,0.1,0.99,1,dog,L8,plain,1.79506,0.0128905
GAM4,0.1,0.99,1,horse,L8,plain,6.17396,0.102813
GAM4,0.1,0.99,1,airplane,L8,plain,6.80955,0.060129
GAM4,0.1,0.99,1,car,L8,plain,10.3284,0.189
GAM4,0.1,0.99,1,ship,L8,plain,3.4848,0.0277085
GAM4,0.1,0.99,1,truck,L8,plain,12.0227,0.306632
GAM4,0.1,0.99,1,cat,L8,whiten,8.23768,0.115779
GAM4,0.1,0.99,1,deer,L8,whiten,10.9275,0.155702
GAM4,0.1,0.99,1,dog,L8,whiten,1.83798,0.0127254
GAM4,0.1,0.99,1,horse,L8,whiten,6.24076,0.105607
GAM4,0.1,0.99,1,airplane,L8,whiten,6.88247,0.0621322
GAM4,0.1,0.99,1,car,L8,whiten,10.4524,0.193022
GAM4,0.1,0.99,1,ship,L8,whiten,3.53273,0.0284057
GAM4,0.1,0.99,1,truck,L8,whiten,12.1314,0.312767
GAM4,0.1,0.99,1,cat,L8,ratio,8.16017,0.114197
GAM4,0.1,0.99,1,deer,L8,ratio,10.8113,0.151952
GAM4,0.1,0.99,1,dog,L8,ratio,1.79625,0.0129862
GAM4,0.1,0.99,1,horse,L8,ratio,6.19534,0.104153
GAM4,0.1,0.99,1,airplane,L8,ratio,6.80131,0.0594715
GAM4,0.1,0.99,1,car,L8,ratio,10.3449,0.190033
GAM4,0.1,0.99,1,ship,L8,ratio,3.47684,0.0279692
GAM4,0.1,0.99,1,truck,L8,ratio,12.0314,0.308215
GAM4,0.1,0.99,1,cat,L16,plain,7.47956,0.0988748
GAM4,0.1,0.99,1,deer,L16,plain,10.0629,0.128916
GAM4,0.1,0.99,1,dog,L16,plain,1.22163,0.00968728
GAM4,0.1,0.99,1,horse,L16,plain,5.39331,0.0876767
GAM4,0.1,0.99,1,airplane,L16,plain,6.00547,0.0431106
GAM4,0.1,0.99,1,car,L16,plain,9.51879,0.151528
GAM4,0.1,0.99,1,ship,L16,plain,2.845,0.0211716
GAM4,0.1,0.99,1,truck,L16,plain,11.1683,0.255089
GAM4,0.1,0.99,1,cat,L16,whiten,7.50818,0.0995792
GAM4,0.1,0.99,1,deer,L16,whiten,10.1122,0.130261
GAM4,0.1,0.99,1,dog,L16,whiten,1.2322,0.00963934
GAM4,0.1,0.99,1,horse,L16,whiten,5.42117,0.0884886
GAM4,0.1,0.99,1,airplane,L16,whiten,6.03017,0.0439195
GAM4,0.1,0.99,1,car,L16,whiten,9.56207,0.152606
GAM4,0.1,0.99,1,ship,L16,whiten,2.85697,0.0214138
GAM4,0.1,0.99,1,truck,L16,whiten,11.2032,0.256772
GAM4,0.1,0.99,1,cat,L16,ratio,7.51035,0.0997809
GAM4,0.1,0.99,1,deer,L16,ratio,10.0856,0.129479
GAM4,0.1,0.99,1,dog,L16,ratio,1.2543,0.00952596
GAM4,0.1,0.99,1,horse,L16,ratio,5.40338,0.0874368
GAM4,0.1,0.99,1,airplane,L16,ratio,6.00264,0.0431321
GAM4,0.1,0.99,1,car,L16,ratio,9.53175,0.151648
GAM4,0.1,0.99,1,ship,L16,ratio,2.85032,0.0213992
GAM4,0.1,0.99,1,truck,L16,ratio,11.1801,0.257602
GAM4,0.1,0.99,1,cat,L32,plain,6.72619,0.0759663
GAM4,0.1,0.99,1,deer,L32,plain,9.05862,0.0925308
GAM4,0.1,0.99,1,dog,L32,plain,0.608619,0.00645444
GAM4,0.1,0.99,1,horse,L32,plain,4.582,0.0609508
GAM4,0.1,0.99,1,airplane,L32,plain,5.19257,0.0273048
GAM4,0.1,0.99,1,car,L32,plain,8.69102,0.118189
GAM4,0.1,0.99,1,ship,L32,plain,2.21378,0.0186189
GAM4,0.1,0.99,1,truck,L32,plain,10.1374,0.190628
GAM4,0.1,0.99,1,cat,L32,whiten,6.73193,0.0760721
GAM4,0.1,0.99,1,deer,L32,whiten,9.07634,0.092917
GAM4,0.1,0.99,1,dog,L32,whiten,0.606414,0.00637931
GAM4,0.1,0.99,1,horse,L32,whiten,4.58591,0.0612165
GAM4,0.1,0.99,1,airplane,L32,whiten,5.19811,0.027524
GAM4,0.1,0.99,1,car,L32,whiten,8.69764,0.118368
GAM4,0.1,0.99,1,ship,L32,whiten,2.21745,0.0187402
GAM4,0.1,0.99,1,truck,L32,whiten,10.1484,0.191102
GAM4,0.1,0.99,1,cat,L32,ratio,6.74616,0.0765909
GAM4,0.1,0.99,1,deer,L32,ratio,9.0668,0.0932111
GAM4,0.1,0.99,1,dog,L32,ratio,0.61655,0.00636278
GAM4,0.1,0.99,1,horse,L32,ratio,4.60612,0.0616299
GAM4,0.1,0.99,1,airplane,L32,ratio,5.17007,0.0266054
GAM4,0.1,0.99,1,car,L32,ratio,8.7176,0.11831
GAM4,0.1,0.99,1,ship,L32,ratio,2.21511,0.0184381
GAM4,0.1,0.99,1,truck,L32,ratio,10.153,0.19309
GAM4,0.1,0.99,1,cat,L64,plain,5.9148,0.0506249
GAM4,0.1,0.99,1,deer,L64,plain,8.21359,0.0734861
GAM4,0.1,0.99,1,dog,L64,plain,-0.0498111,0.0072632
GAM4,0.1,0.99,1,horse,L64,plain,3.98752,0.0467234
GAM4,0.1,0.99,1,airplane,L64,plain,4.54621,0.0204186
GAM4,0.1,0.99,1,car,L64,plain,7.93037,0.0950608
GAM4,0.1,0.99,1,ship,L64,plain,1.54931,0.0136362
GAM4,0.1,0.99,1,truck,L64,plain,9.35667,0.147668
GAM4,0.1,0.99,1,cat,L64,whiten,5.91725,0.0506895
GAM4,0.1,0.99,1,deer,L64,whiten,8.21939,0.0735674
GAM4,0.1,0.99,1,dog,L64,whiten,-0.0491332,0.00723586
GAM4,0.1,0.99,1,horse,L64,whiten,3.98677,0.0468229
GAM4,0.1,0.99,1,airplane,L64,whiten,4.54664,0.0205216
GAM4,0.1,0.99,1,car,L64,whiten,7.93168,0.0951264
GAM4,0.1,0.99,1,ship,L64,whiten,1.55082,0.0136688
GAM4,0.1,0.99,1,truck,L64,whiten,9.35724,0.14766
GAM4,0.1,0.99,1,cat,L64,ratio,5.93009,0.0516625
GAM4,0.1,0.99,1,deer,L64,ratio,8.23783,0.0742738
GAM4,0.1,0.99,1,dog,L64,ratio,-0.0256511,0.00718234
GAM4,0.1,0.99,1,horse,L64,ratio,4.03181,0.0462848
GAM4,0.1,0.99,1,airplane,L64,ratio,4.51672,0.020228
GAM4,0.1,0.99,1,car,L64,ratio,7.92924,0.0948372
GAM4,0.1,0.99,1,ship,L64,ratio,1.54509,0.013649
GAM4,0.1,0.99,1,truck,L64,ratio,9.37005,0.149231
GAM4,0.1,0.99,1,cat,RAW,plain,13.9431,0.100569
GAM4,0.1,0.99,1,deer,RAW,plain,11.3694,0.128008
GAM4,0.1,0.99,1,dog,RAW,plain,18.1259,0.467992
GAM4,0.1,0.99,1,horse,RAW,plain,12.5413,0.150948
GAM4,0.1,0.99,1,airplane,RAW,plain,15.0163,0.327741
GAM4,0.1,0.99,1,car,RAW,plain,10.6825,0.077256
GAM4,0.1,0.99,1,ship,RAW,plain,12.5326,0.40318
GAM4,0.1,0.99,1,truck,RAW,plain,12.5339,0.0533939
GAM4,0.1,0.99,1,cat,RAW,whiten,13.9431,0.10057
GAM4,0.1,0.99,1,deer,RAW,whiten,11.3694,0.128004
GAM4,0.1,0.99,1,dog,RAW,whiten,18.1259,0.467963
GAM4,0.1,0.99,1,horse,RAW,whiten,12.5412,0.150951
GAM4,0.1,0.99,1,airplane,RAW,whiten,15.0163,0.327746
GAM4,0.1,0.99,1,car,RAW,whiten,10.6825,0.0772497
GAM4,0.1,0.99,1,ship,RAW,whiten,12.5326,0.40318
GAM4,0.1,0.99,1,truck,RAW,whiten,12.5339,0.0533885
GAM4,0.1,0.99,1,cat,GLOBAL,plain,4.85298,0.0219892
GAM4,0.1,0.99,1,deer,GLOBAL,plain,6.65385,0.023259
GAM4,0.1,0.99,1,dog,GLOBAL,plain,-1.13783,0.00172542
GAM4,0.1,0.99,1,horse,GLOBAL,plain,2.6472,0.012072
GAM4,0.1,0.99,1,airplane,GLOBAL,plain,3.36958,0.00853015
GAM4,0.1,0.99,1,car,GLOBAL,plain,6.33231,0.0473526
GAM4,0.1,0.99,1,ship,GLOBAL,plain,0.223247,0.00112507
GAM4,0.1,0.99,1,truck,GLOBAL,plain,7.95253,0.0555237
GAM4,0.1,0.99,1,cat,GLOBAL,whiten,4.85297,0.0219892
GAM4,0.1,0.99,1,deer,GLOBAL,whiten,6.65387,0.0232592
GAM4,0.1,0.99,1,dog,GLOBAL,whiten,-1.13783,0.0017255
GAM4,0.1,0.99,1,horse,GLOBAL,whiten,2.64717,0.0120727
GAM4,0.1,0.99,1,airplane,GLOBAL,whiten,3.36958,0.00853123
GAM4,0.1,0.99,1,car,GLOBAL,whiten,6.3323,0.0473518
GAM4,0.1,0.99,1,ship,GLOBAL,whiten,0.223256,0.00112513
GAM4,0.1,0.99,1,truck,GLOBAL,whiten,7.95254,0.055524
GAM4,0.1,0.9,1,cat,L2,plain,5.85648,0.0484011
GAM4,0.1,0.9,1,deer,L2,plain,8.07556,0.0897723
GAM4,0.1,0.9,1,dog,L2,plain,-0.193618,0.00671069
GAM4,0.1,0.9,1,horse,L2,plain,3.73109,0.0367288
GAM4,0.1,0.9,1,airplane,L2,plain,4.42488,0.0192595
GAM4,0.1,0.9,1,car,L2,plain,7.38615,0.0714878
GAM4,0.1,0.9,1,ship,L2,plain,1.32264,0.0150456
GAM4,0.1,0.9,1,truck,L2,plain,9.24514,0.149287
GAM4,0.1,0.9,1,cat,L2,whiten,5.81452,0.0487416
GAM4,0.1,0.9,1,deer,L2,whiten,8.02624,0.090713
GAM4,0.1,0.9,1,dog,L2,whiten,-0.163371,0.00699295
