side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,eta_star,PSNR_rad,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.6,500.0,2048,0,dev_text,POISSON-LIN,13.0571,0.02654,,0.97844,-0.37652,37.260929,186.93,0.051199999999999996,0.0,0.0,104.32,104.32,1.0,13.0292,,,,,
64,bern50,0.6,500.0,2048,0,dev_text,SAT-POISSON,14.8387,0.25699,,0.79487,-0.0036,0.192495,186.93,0.051199999999999996,0.0,0.0,126.81,126.809,0.1,14.8339,,,,,
64,bern50,0.6,500.0,2048,0,dev_text,PRECORRECT,14.365,0.08051,,0.83895,0.0001,10332822533523.445,186.93,0.051199999999999996,0.0,0.0,52.22,52.224,0.3,14.365,,,,,
64,bern50,0.6,500.0,2048,0,dev_text,GI,14.365,0.08051,,,,,186.93,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,0,dev_fine_lines,RQL,6.1256,0.00396,,0.74685,0.0003,2.111278,187.45,0.051199999999999996,0.0,0.0,133.55,133.544,1.0,6.1256,OK,1.1122,0.05,0.425,False
64,bern50,0.6,500.0,2048,0,dev_fine_lines,POISSON-LIN,6.0873,0.00364,,0.78999,-0.37478,3.7176,187.45,0.051199999999999996,0.0,0.0,141.07,141.067,1.0,5.6378,,,,,
64,bern50,0.6,500.0,2048,0,dev_fine_lines,SAT-POISSON,6.1251,0.00392,,0.74689,0.00028,0.940016,187.45,0.051199999999999996,0.0,0.0,92.53,92.526,1.0,6.1251,,,,,
64,bern50,0.6,500.0,2048,0,dev_fine_lines,PRECORRECT,3.1088,0.13927,,1.05899,0.00325,10159660153583.857,187.45,0.051199999999999996,0.0,0.0,51.16,51.156,0.3,3.0924,,,,,
64,bern50,0.6,500.0,2048,0,dev_fine_lines,GI,3.1088,0.13927,,,,,187.45,0.051199999999999996,0.0,0.0,0.06,,,,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_00,RQL,18.3123,0.27443,,0.24156,0.00328,1.711928,187.86,0.051199999999999996,0.0,0.0,135.76,135.758,1.0,18.311,OK,1.1219,0.05,0.725,False
64,bern50,0.6,500.0,2048,1,dev_stl_00,POISSON-LIN,18.4385,0.27348,,0.43402,-0.37373,3.446609,187.86,0.051199999999999996,0.0,0.0,144.08,144.083,1.0,13.2214,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_00,SAT-POISSON,18.3895,0.27309,,0.23941,0.00328,0.83591,187.86,0.051199999999999996,0.0,0.0,91.57,91.573,1.0,18.3886,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_00,PRECORRECT,3.8812,0.00612,,1.2778,0.00463,10275591204905.547,187.86,0.051199999999999996,0.0,0.0,51.35,51.355,0.3,3.8423,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_00,GI,3.8812,0.00612,,,,,187.86,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_01,RQL,16.011,0.15332,,0.30111,0.00391,1.8211,187.94,0.051199999999999996,0.0,0.0,136.27,136.265,1.0,16.0104,OK,1.0156,0.425,0.45,False
64,bern50,0.6,500.0,2048,1,dev_stl_01,POISSON-LIN,15.9779,0.1526,,0.46703,-0.37349,3.662015,187.94,0.051199999999999996,0.0,0.0,141.94,141.942,1.0,12.1981,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_01,SAT-POISSON,15.9835,0.15278,,0.30207,0.00392,0.883133,187.94,0.051199999999999996,0.0,0.0,92.81,92.807,1.0,15.9828,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_01,PRECORRECT,3.2224,0.00916,,1.31906,0.00517,9934668416230.06,187.94,0.051199999999999996,0.0,0.0,50.4,50.397,0.3,3.1797,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_01,GI,3.2224,0.00916,,,,,187.94,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_02,RQL,15.0006,0.14036,,0.37079,0.00096,2.75817,187.59,0.051199999999999996,0.0,0.0,126.26,126.263,1.0,15.0007,OK,1.0034,0.575,0.125,False
64,bern50,0.6,500.0,2048,1,dev_stl_02,POISSON-LIN,15.3736,0.14425,,0.50099,-0.37467,3.978861,187.59,0.051199999999999996,0.0,0.0,135.84,135.843,1.0,12.3867,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_02,SAT-POISSON,14.975,0.14045,,0.37189,0.00096,1.208569,187.59,0.051199999999999996,0.0,0.0,86.66,86.651,1.0,14.975,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_02,PRECORRECT,4.475,0.0208,,1.24906,0.00291,10166556554138.822,187.59,0.051199999999999996,0.0,0.0,51.01,51.007,0.3,4.4516,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_02,GI,4.475,0.0208,,,,,187.59,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_03,RQL,14.8588,0.15018,,0.65352,0.00127,2.324993,187.63,0.051199999999999996,0.0,0.0,137.43,137.434,1.0,14.8589,OK,0.9589,0.675,0.125,False
64,bern50,0.6,500.0,2048,1,dev_stl_03,POISSON-LIN,14.7862,0.14835,,0.71696,-0.37452,4.089652,187.63,0.051199999999999996,0.0,0.0,143.33,143.329,1.0,14.0543,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_03,SAT-POISSON,14.7832,0.14826,,0.65924,0.00127,1.125289,187.63,0.051199999999999996,0.0,0.0,94.51,94.513,1.0,14.7832,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_03,PRECORRECT,10.2808,0.06555,,1.10949,0.00305,10375280711028.895,187.63,0.051199999999999996,0.0,0.0,50.9,50.896,0.3,10.2616,,,,,
64,bern50,0.6,500.0,2048,1,dev_stl_03,GI,10.2808,0.06555,,,,,187.63,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,1,dev_text,RQL,15.0948,0.28506,,0.77156,-0.00146,0.39998,187.28,0.051199999999999996,0.0,0.0,121.26,121.264,0.1,15.0924,OK,1.4444,0.025,0.125,False
64,bern50,0.6,500.0,2048,1,dev_text,POISSON-LIN,13.0526,0.02645,,0.97874,-0.37568,37.630275,187.28,0.051199999999999996,0.0,0.0,107.45,107.453,1.0,13.0264,,,,,
64,bern50,0.6,500.0,2048,1,dev_text,SAT-POISSON,14.8669,0.30196,,0.79213,-0.00223,0.188209,187.28,0.051199999999999996,0.0,0.0,133.63,133.628,0.1,14.8639,,,,,
64,bern50,0.6,500.0,2048,1,dev_text,PRECORRECT,14.3085,0.07974,,0.84419,0.00327,10128350684315.799,187.28,0.051199999999999996,0.0,0.0,51.99,51.99,0.3,14.311,,,,,
64,bern50,0.6,500.0,2048,1,dev_text,GI,14.3085,0.07974,,,,,187.28,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,500.0,2048,1,dev_fine_lines,RQL,6.1148,0.00386,,0.74778,0.00044,2.026591,187.53,0.051199999999999996,0.0,0.0,133.85,133.852,1.0,6.1148,OK,0.8787,0.95,0.525,False
64,bern50,0.6,500.0,2048,1,dev_fine_lines,POISSON-LIN,6.0875,0.00366,,0.78999,-0.37485,3.7043,187.53,0.051199999999999996,0.0,0.0,141.95,141.948,1.0,5.6378,,,,,
64,bern50,0.6,500.0,2048,1,dev_fine_lines,SAT-POISSON,6.1177,0.0038,,0.74752,0.00045,0.916332,187.53,0.051199999999999996,0.0,0.0,93.06,93.063,1.0,6.1178,,,,,
64,bern50,0.6,500.0,2048,1,dev_fine_lines,PRECORRECT,2.9884,0.1312,,1.07269,0.00148,10020463478961.053,187.53,0.051199999999999996,0.0,0.0,50.61,50.611,0.3,2.9808,,,,,
64,bern50,0.6,500.0,2048,1,dev_fine_lines,GI,2.9884,0.1312,,,,,187.53,0.051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_00,RQL,18.4067,0.27318,,0.23891,-0.00029,3.224676,374.76,0.10239999999999999,0.0,0.0,123.15,122.136,1.0,18.4067,OK,0.9269,0.85,0.925,False
64,bern50,0.6,1000.0,2048,0,dev_stl_00,POISSON-LIN,18.4368,0.27265,,0.43507,-0.375,6.878284,374.76,0.10239999999999999,0.0,0.0,118.76,118.761,1.0,13.2003,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_00,SAT-POISSON,18.4355,0.27403,,0.23812,-0.00029,1.407449,374.76,0.10239999999999999,0.0,0.0,70.97,70.966,1.0,18.4355,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_00,PRECORRECT,4.0666,0.01543,,1.24589,0.00055,10533618060603.785,374.76,0.10239999999999999,0.0,0.0,34.6,34.604,0.3,4.062,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_00,GI,4.0666,0.01543,,,,,374.76,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_01,RQL,16.2458,0.15512,,0.29305,0.00153,2.761547,375.19,0.10239999999999999,0.0,0.0,123.04,123.035,1.0,16.246,OK,0.9437,0.775,0.125,False
64,bern50,0.6,1000.0,2048,0,dev_stl_01,POISSON-LIN,15.776,0.13142,,0.46594,-0.3743,0.665547,375.19,0.10239999999999999,0.0,0.0,96.76,96.765,0.1,12.2183,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_01,SAT-POISSON,16.2204,0.15471,,0.29391,0.00152,1.332366,375.19,0.10239999999999999,0.0,0.0,57.37,57.367,1.0,16.2206,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_01,PRECORRECT,3.7446,0.01385,,1.23858,0.00219,10509657563974.201,375.19,0.10239999999999999,0.0,0.0,35.09,35.084,0.3,3.7265,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_01,GI,3.7446,0.01385,,,,,375.19,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_02,RQL,15.2581,0.14264,,0.35998,-0.00109,4.267596,374.57,0.10239999999999999,0.0,0.0,81.51,81.511,1.0,15.2577,OK,0.963,0.8,0.275,False
64,bern50,0.6,1000.0,2048,0,dev_stl_02,POISSON-LIN,14.9144,0.13931,,0.51106,-0.37531,7.0826,374.57,0.10239999999999999,0.0,0.0,88.57,88.569,1.0,12.2138,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_02,SAT-POISSON,15.1927,0.14269,,0.3627,-0.00109,1.513069,374.57,0.10239999999999999,0.0,0.0,57.68,57.679,1.0,15.1924,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_02,PRECORRECT,4.8778,0.02431,,1.18832,-0.00084,10618726092771.963,374.57,0.10239999999999999,0.0,0.0,33.87,33.874,0.3,4.8845,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_02,GI,4.8778,0.02431,,,,,374.57,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_03,RQL,15.0515,0.15538,,0.63921,-0.00103,5.355008,374.58,0.10239999999999999,0.0,0.0,81.85,81.849,1.0,15.0512,OK,0.9621,0.675,0.5,False
64,bern50,0.6,1000.0,2048,0,dev_stl_03,POISSON-LIN,14.7811,0.14826,,0.7174,-0.37529,8.485343,374.58,0.10239999999999999,0.0,0.0,88.96,88.959,1.0,14.0489,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_03,SAT-POISSON,15.0468,0.15462,,0.63956,-0.00104,1.888522,374.58,0.10239999999999999,0.0,0.0,55.29,55.288,1.0,15.0466,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_03,PRECORRECT,10.5751,0.0897,,1.07041,0.00032,10303658802482.045,374.58,0.10239999999999999,0.0,0.0,33.34,33.336,0.3,10.5731,,,,,
64,bern50,0.6,1000.0,2048,0,dev_stl_03,GI,10.5751,0.0897,,,,,374.58,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,0,dev_text,RQL,15.303,0.22309,,0.75412,-0.00593,0.79576,373.19,0.10239999999999999,0.0,0.0,90.92,90.918,0.1,15.2909,OK,1.9557,0.025,0.525,False
64,bern50,0.6,1000.0,2048,0,dev_text,POISSON-LIN,13.109,0.02862,,0.97486,-0.3776,3.660817,373.19,0.10239999999999999,0.0,0.0,65.49,65.486,0.03,13.061,,,,,
64,bern50,0.6,1000.0,2048,0,dev_text,SAT-POISSON,18.4941,0.49245,,0.52335,-0.00578,0.135122,373.19,0.10239999999999999,0.0,0.0,62.14,62.14,0.03,18.464,,,,,
64,bern50,0.6,1000.0,2048,0,dev_text,PRECORRECT,14.7474,0.09415,,0.80325,-0.00381,10084795251941.031,373.19,0.10239999999999999,0.0,0.0,33.26,33.262,0.3,14.7428,,,,,
64,bern50,0.6,1000.0,2048,0,dev_text,GI,14.7474,0.09415,,,,,373.19,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,0,dev_fine_lines,RQL,6.0879,0.00364,,0.7501,0.00324,7.248981,375.58,0.10239999999999999,0.0,0.0,74.71,74.711,1.0,6.0878,OK,1.1195,0.05,0.6,False
64,bern50,0.6,1000.0,2048,0,dev_fine_lines,POISSON-LIN,6.09,0.00365,,0.78961,-0.37362,9.506603,375.58,0.10239999999999999,0.0,0.0,86.77,86.772,1.0,5.642,,,,,
64,bern50,0.6,1000.0,2048,0,dev_fine_lines,SAT-POISSON,6.0942,0.00367,,0.74955,0.00323,2.218441,375.58,0.10239999999999999,0.0,0.0,55.42,55.421,1.0,6.0942,,,,,
64,bern50,0.6,1000.0,2048,0,dev_fine_lines,PRECORRECT,3.4981,0.18574,,1.01332,0.00455,10560541943442.508,375.58,0.10239999999999999,0.0,0.0,33.71,33.706,0.3,3.4753,,,,,
64,bern50,0.6,1000.0,2048,0,dev_fine_lines,GI,3.4981,0.18574,,,,,375.58,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_00,RQL,18.6053,0.27537,,0.23354,-0.00309,4.354157,374.23,0.10239999999999999,0.0,0.0,73.81,73.808,1.0,18.6043,OK,0.9361,0.825,0.625,False
64,bern50,0.6,1000.0,2048,1,dev_stl_00,POISSON-LIN,18.4401,0.27521,,0.43605,-0.37623,7.664223,374.23,0.10239999999999999,0.0,0.0,89.76,89.76,1.0,13.1809,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_00,SAT-POISSON,18.681,0.27607,,0.23152,-0.0031,1.628432,374.23,0.10239999999999999,0.0,0.0,45.3,45.297,1.0,18.6798,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_00,PRECORRECT,4.1523,0.01093,,1.22981,-0.00267,10509542993970.766,374.23,0.10239999999999999,0.0,0.0,33.75,33.752,0.3,4.1748,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_00,GI,4.1523,0.01093,,,,,374.23,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_01,RQL,16.0564,0.15323,,0.29953,-0.00135,6.4248,374.64,0.10239999999999999,0.0,0.0,70.74,70.74,1.0,16.0562,OK,1.0141,0.4,0.25,False
64,bern50,0.6,1000.0,2048,1,dev_stl_01,POISSON-LIN,15.996,0.15134,,0.46822,-0.37554,6.737775,374.64,0.10239999999999999,0.0,0.0,89.68,89.683,1.0,12.176,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_01,SAT-POISSON,16.154,0.16001,,0.29619,-0.00135,1.48627,374.64,0.10239999999999999,0.0,0.0,56.31,56.314,1.0,16.1537,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_01,PRECORRECT,3.6193,0.01873,,1.25377,-0.00015,10203829947317.494,374.64,0.10239999999999999,0.0,0.0,33.45,33.45,0.3,3.6206,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_01,GI,3.6193,0.01873,,,,,374.64,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_02,RQL,15.2581,0.1466,,0.35994,0.00169,3.773172,375.36,0.10239999999999999,0.0,0.0,83.72,83.72,1.0,15.2585,OK,0.9828,0.65,0.975,False
64,bern50,0.6,1000.0,2048,1,dev_stl_02,POISSON-LIN,14.933,0.13895,,0.51009,-0.37435,7.552027,375.36,0.10239999999999999,0.0,0.0,86.93,86.93,1.0,12.2303,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_02,SAT-POISSON,15.2482,0.14664,,0.36035,0.0017,1.518416,375.36,0.10239999999999999,0.0,0.0,52.19,52.191,1.0,15.2486,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_02,PRECORRECT,4.5309,0.02485,,1.24003,0.00202,10251662667073.633,375.36,0.10239999999999999,0.0,0.0,33.78,33.779,0.3,4.5146,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_02,GI,4.5309,0.02485,,,,,375.36,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_03,RQL,14.7704,0.14803,,0.66022,-0.00094,6.074328,374.74,0.10239999999999999,0.0,0.0,80.93,80.926,1.0,14.7704,OK,1.1605,0.025,0.875,False
64,bern50,0.6,1000.0,2048,1,dev_stl_03,POISSON-LIN,14.7646,0.14769,,0.71815,-0.37538,8.395425,374.74,0.10239999999999999,0.0,0.0,88.83,88.83,1.0,14.0398,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_03,SAT-POISSON,14.9759,0.15424,,0.64479,-0.00095,1.756494,374.74,0.10239999999999999,0.0,0.0,61.78,61.784,1.0,14.9758,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_03,PRECORRECT,10.6453,0.08827,,1.06235,0.00104,10352932302367.75,374.74,0.10239999999999999,0.0,0.0,33.75,33.754,0.3,10.6388,,,,,
64,bern50,0.6,1000.0,2048,1,dev_stl_03,GI,10.6453,0.08827,,,,,374.74,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,1,dev_text,RQL,15.4685,0.26799,,0.73924,-0.00192,0.704977,374.5,0.10239999999999999,0.0,0.0,90.74,90.743,0.1,15.4641,OK,2.2636,0.025,0.35,False
64,bern50,0.6,1000.0,2048,1,dev_text,POISSON-LIN,13.0647,0.02676,,0.9779,-0.37579,74.606339,374.5,0.10239999999999999,0.0,0.0,65.33,65.333,1.0,13.034,,,,,
64,bern50,0.6,1000.0,2048,1,dev_text,SAT-POISSON,15.0566,0.24637,,0.77514,-0.00253,0.332509,374.5,0.10239999999999999,0.0,0.0,64.31,64.307,0.1,15.0522,,,,,
64,bern50,0.6,1000.0,2048,1,dev_text,PRECORRECT,14.675,0.09398,,0.80937,0.00159,10263591575358.04,374.5,0.10239999999999999,0.0,0.0,33.34,33.342,0.3,14.6769,,,,,
64,bern50,0.6,1000.0,2048,1,dev_text,GI,14.675,0.09398,,,,,374.5,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,1000.0,2048,1,dev_fine_lines,RQL,6.138,0.00395,,0.74579,-0.00271,3.108811,374.32,0.10239999999999999,0.0,0.0,85.17,85.168,1.0,6.1378,OK,1.0946,0.15,0.675,False
64,bern50,0.6,1000.0,2048,1,dev_fine_lines,POISSON-LIN,6.0861,0.00363,,0.79032,-0.37609,7.187058,374.32,0.10239999999999999,0.0,0.0,87.93,87.928,1.0,5.6341,,,,,
64,bern50,0.6,1000.0,2048,1,dev_fine_lines,SAT-POISSON,6.1362,0.004,,0.74595,-0.00272,1.449481,374.32,0.10239999999999999,0.0,0.0,53.62,53.62,1.0,6.136,,,,,
64,bern50,0.6,1000.0,2048,1,dev_fine_lines,PRECORRECT,3.2864,0.16587,,1.03455,-0.00175,10226001221210.762,374.32,0.10239999999999999,0.0,0.0,30.95,30.951,0.3,3.2952,,,,,
64,bern50,0.6,1000.0,2048,1,dev_fine_lines,GI,3.2864,0.16587,,,,,374.32,0.10239999999999999,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_00,RQL,18.6569,0.27795,,0.23213,0.0006,6.902558,749.94,0.20479999999999998,0.0,0.0,112.78,111.564,1.0,18.657,OK,0.9543,0.775,0.575,False
64,bern50,0.6,2000.0,2048,0,dev_stl_00,POISSON-LIN,18.4699,0.27426,,0.43448,-0.37465,12.525368,749.94,0.20479999999999998,0.0,0.0,120.87,120.865,1.0,13.2121,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_00,SAT-POISSON,18.4546,0.2749,,0.2376,0.00061,5.864482,749.94,0.20479999999999998,0.0,0.0,52.24,52.235,1.0,18.4546,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_00,PRECORRECT,4.3899,0.00889,,1.20128,0.00134,10484707337905.076,749.94,0.20479999999999998,0.0,0.0,40.4,40.402,0.3,4.3786,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_00,GI,4.3899,0.00889,,,,,749.94,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_01,RQL,16.3128,0.15573,,0.2908,0.00154,7.431527,750.38,0.20479999999999998,0.0,0.0,108.69,108.686,1.0,16.3131,OK,0.9549,0.75,0.55,False
64,bern50,0.6,2000.0,2048,0,dev_stl_01,POISSON-LIN,15.9628,0.15241,,0.46782,-0.37428,12.78568,750.38,0.20479999999999998,0.0,0.0,95.67,95.667,1.0,12.1834,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_01,SAT-POISSON,16.5161,0.15578,,0.28408,-0.00011,4.598087,750.38,0.20479999999999998,0.0,0.0,40.64,40.644,1.0,16.5161,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_01,PRECORRECT,4.2414,0.02321,,1.16923,0.00175,10741452623474.734,750.38,0.20479999999999998,0.0,0.0,35.88,35.875,0.3,4.227,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_01,GI,4.2414,0.02321,,,,,750.38,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_02,RQL,15.5241,0.1473,,0.3491,1e-05,8.246404,749.67,0.20479999999999998,0.0,0.0,76.82,76.823,1.0,15.5242,OK,1.0061,0.5,0.3,False
64,bern50,0.6,2000.0,2048,0,dev_stl_02,POISSON-LIN,14.9117,0.14088,,0.51086,-0.37487,13.449988,749.67,0.20479999999999998,0.0,0.0,92.24,92.236,1.0,12.2172,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_02,SAT-POISSON,16.524,0.19194,,0.31123,-0.0017,3.201425,749.67,0.20479999999999998,0.0,0.0,46.65,46.647,1.0,16.5217,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_02,PRECORRECT,5.1489,0.02797,,1.15356,0.0008,10777531154703.79,749.67,0.20479999999999998,0.0,0.0,34.47,34.47,0.3,5.1424,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_02,GI,5.1489,0.02797,,,,,749.67,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_03,RQL,15.0217,0.15636,,0.64139,-0.00048,9.407156,749.43,0.20479999999999998,0.0,0.0,79.82,79.82,1.0,15.0216,OK,1.0631,0.15,0.125,False
64,bern50,0.6,2000.0,2048,0,dev_stl_03,POISSON-LIN,14.756,0.14758,,0.71843,-0.37507,19.711852,749.43,0.20479999999999998,0.0,0.0,89.51,89.507,1.0,14.0364,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_03,SAT-POISSON,15.2076,0.16561,,0.62782,-0.00047,3.847831,749.43,0.20479999999999998,0.0,0.0,48.62,48.619,1.0,15.2074,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_03,PRECORRECT,11.2253,0.12114,,0.99319,0.0003,10964985931848.873,749.43,0.20479999999999998,0.0,0.0,34.33,34.334,0.3,11.2235,,,,,
64,bern50,0.6,2000.0,2048,0,dev_stl_03,GI,11.2253,0.12114,,,,,749.43,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,0,dev_text,RQL,19.1611,0.55251,,0.48375,-0.0021,0.506381,747.5,0.20479999999999998,0.0,0.0,96.83,96.832,0.03,19.1474,OK,2.7811,0.025,0.075,False
64,bern50,0.6,2000.0,2048,0,dev_text,POISSON-LIN,13.9571,0.07997,,0.91586,-0.3763,3.168747,747.5,0.20479999999999998,0.0,0.0,64.57,64.566,0.003,13.6033,,,,,
64,bern50,0.6,2000.0,2048,0,dev_text,SAT-POISSON,18.5667,0.55706,,0.51824,-0.00305,0.241827,747.5,0.20479999999999998,0.0,0.0,65.02,65.018,0.03,18.5492,,,,,
64,bern50,0.6,2000.0,2048,0,dev_text,PRECORRECT,14.9439,0.10405,,0.78511,-0.00189,10348379748078.668,747.5,0.20479999999999998,0.0,0.0,33.32,33.323,0.3,14.9412,,,,,
64,bern50,0.6,2000.0,2048,0,dev_text,GI,14.9439,0.10405,,,,,747.5,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,0,dev_fine_lines,RQL,6.1365,0.00434,,0.74591,-0.00041,5.635696,749.46,0.20479999999999998,0.0,0.0,77.17,77.169,1.0,6.1364,OK,1.1332,0.05,0.125,False
64,bern50,0.6,2000.0,2048,0,dev_fine_lines,POISSON-LIN,6.1337,0.00404,,0.78758,-0.37503,13.208433,749.46,0.20479999999999998,0.0,0.0,91.97,91.969,1.0,5.6643,,,,,
64,bern50,0.6,2000.0,2048,0,dev_fine_lines,SAT-POISSON,6.1135,0.0038,,0.74789,-0.0004,5.169991,749.46,0.20479999999999998,0.0,0.0,34.37,34.373,1.0,6.1134,,,,,
64,bern50,0.6,2000.0,2048,0,dev_fine_lines,PRECORRECT,3.8097,0.22579,,0.97512,0.00012,10486911637499.22,749.46,0.20479999999999998,0.0,0.0,33.88,33.884,0.3,3.8091,,,,,
64,bern50,0.6,2000.0,2048,0,dev_fine_lines,GI,3.8097,0.22579,,,,,749.46,0.20479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_00,RQL,18.5866,0.27649,,0.23402,5e-05,6.576069,749.95,0.20479999999999998,0.0,0.0,77.74,77.737,1.0,18.5866,OK,1.116,0.075,0.625,False
64,bern50,0.6,2000.0,2048,1,dev_stl_00,POISSON-LIN,18.3423,0.27279,,0.43596,-0.37499,13.106237,749.95,0.20479999999999998,0.0,0.0,90.47,90.475,1.0,13.1827,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_00,SAT-POISSON,18.5194,0.27438,,0.23584,7e-05,7.752678,749.95,0.20479999999999998,0.0,0.0,41.95,41.952,1.0,18.5194,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_00,PRECORRECT,4.3473,0.01564,,1.20609,0.0004,10787721911271.268,749.95,0.20479999999999998,0.0,0.0,34.23,34.229,0.3,4.344,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_00,GI,4.3473,0.01564,,,,,749.95,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_01,RQL,16.2022,0.1571,,0.29453,0.00107,10.365851,750.43,0.20479999999999998,0.0,0.0,77.29,77.285,1.0,16.2023,OK,1.0143,0.4,0.9,False
