side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.05,200.0,4096,1,dev_text,SAT-POISSON,13.074,0.02726,,0.9734,-0.00586,0.129085,9.47,0.040959999999999996,0.0,0.0,8.01,8.012,13.0739,17.271036,8.988452,8.641496,9e-06,0.999694,0.5,0.063298,0.129085,,,,,
64,bern50,0.05,200.0,4096,1,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,6842792058350.713,9.47,0.040959999999999996,0.0,0.0,2.47,2.47,12.8398,17.271036,8.988452,8.641496,9e-06,0.999694,0.5,3355405306009.6943,6842792058350.713,,,,,
64,bern50,0.05,200.0,4096,1,dev_text,GI,13.2126,0.02794,,,,,9.47,0.040959999999999996,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,200.0,4096,1,dev_fine_lines,RQL,6.1287,0.00359,,0.74661,-0.00637,0.142316,9.46,0.040959999999999996,0.0,0.0,99.95,99.953,6.1284,1.0,8.505287,8.641496,9e-06,0.999694,0.5,0.069786,0.142316,OK,1.1147,0.05,1.0,False
64,bern50,0.05,200.0,4096,1,dev_fine_lines,POISSON-LIN,6.0862,0.00363,,0.75106,-0.0534,0.135539,9.46,0.040959999999999996,0.0,0.0,6.81,6.811,6.0768,1.0,8.505287,8.641496,9e-06,0.999694,0.5,0.066463,0.135539,,,,,
64,bern50,0.05,200.0,4096,1,dev_fine_lines,SAT-POISSON,6.0864,0.00363,,0.75023,-0.00638,0.129085,9.46,0.040959999999999996,0.0,0.0,6.72,6.719,6.0863,1.0,8.505287,8.641496,9e-06,0.999694,0.5,0.063298,0.129085,,,,,
64,bern50,0.05,200.0,4096,1,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,6842792058350.713,9.46,0.040959999999999996,0.0,0.0,2.64,2.636,3.5902,1.0,8.505287,8.641496,9e-06,0.999694,0.5,3355405306009.6943,6842792058350.713,,,,,
64,bern50,0.05,200.0,4096,1,dev_fine_lines,GI,2.2426,0.03518,,,,,9.46,0.040959999999999996,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_00,RQL,18.4666,0.27454,,0.23729,0.00333,0.225469,23.88,0.10239999999999999,0.0,0.0,115.09,114.935,18.4658,2.403086,21.900697,21.59906,2.3e-05,0.9997,0.5,0.11056,0.225469,OK,0.9573,0.85,0.225,False
64,bern50,0.05,500.0,4096,0,dev_stl_00,POISSON-LIN,18.4403,0.27509,,0.24189,-0.0446,0.214733,23.88,0.10239999999999999,0.0,0.0,10.09,10.084,18.2993,2.403086,21.900697,21.59906,2.3e-05,0.9997,0.5,0.105295,0.214733,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_00,SAT-POISSON,18.4387,0.2746,,0.23805,0.00289,0.204507,23.88,0.10239999999999999,0.0,0.0,6.62,6.62,18.438,2.403086,21.900697,21.59906,2.3e-05,0.9997,0.5,0.100281,0.204507,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,1.2327576323824322e+16,23.88,0.10239999999999999,0.0,0.0,2.66,2.656,5.9715,2.403086,21.900697,21.59906,2.3e-05,0.9997,0.5,6044903111840197.0,1.2327576323824322e+16,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_00,GI,3.3772,0.01115,,,,,23.88,0.10239999999999999,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_01,RQL,16.0591,0.15418,,0.29943,0.00131,0.225469,23.83,0.10239999999999999,0.0,0.0,109.55,109.554,16.0591,1.0,20.384028,21.59906,2.3e-05,0.9997,0.5,0.11056,0.225469,OK,0.9904,0.7,0.35,False
64,bern50,0.05,500.0,4096,0,dev_stl_01,POISSON-LIN,15.901,0.15342,,0.30798,-0.0464,0.214733,23.83,0.10239999999999999,0.0,0.0,8.75,8.745,15.8144,1.0,20.384028,21.59906,2.3e-05,0.9997,0.5,0.105295,0.214733,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_01,SAT-POISSON,15.8841,0.15204,,0.30553,0.00134,0.204507,23.83,0.10239999999999999,0.0,0.0,9.37,9.368,15.8839,1.0,20.384028,21.59906,2.3e-05,0.9997,0.5,0.100281,0.204507,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,1.2327576323824322e+16,23.83,0.10239999999999999,0.0,0.0,2.78,2.782,5.585,1.0,20.384028,21.59906,2.3e-05,0.9997,0.5,6044903111840197.0,1.2327576323824322e+16,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_01,GI,2.9039,0.00449,,,,,23.83,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_02,RQL,14.8795,0.14129,,0.37609,0.00642,0.225469,23.95,0.10239999999999999,0.0,0.0,109.06,109.061,14.8773,1.0,21.473875,21.59906,2.3e-05,0.9997,0.5,0.11056,0.225469,OK,1.0324,0.175,0.35,False
64,bern50,0.05,500.0,4096,0,dev_stl_02,POISSON-LIN,14.8878,0.14157,,0.37733,-0.04179,0.214733,23.95,0.10239999999999999,0.0,0.0,8.9,8.894,14.8489,1.0,21.473875,21.59906,2.3e-05,0.9997,0.5,0.105295,0.214733,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_02,SAT-POISSON,14.9682,0.1417,,0.37222,0.00648,0.204507,23.95,0.10239999999999999,0.0,0.0,8.4,8.398,14.9673,1.0,21.473875,21.59906,2.3e-05,0.9997,0.5,0.100281,0.204507,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,1.2327576323824322e+16,23.95,0.10239999999999999,0.0,0.0,2.72,2.719,6.3832,1.0,21.473875,21.59906,2.3e-05,0.9997,0.5,6044903111840197.0,1.2327576323824322e+16,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_02,GI,3.8202,0.0068,,,,,23.95,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_03,RQL,15.1172,0.16018,,0.63442,-0.00274,0.225469,23.74,0.10239999999999999,0.0,0.0,104.61,104.614,15.1165,1.0,21.689513,21.59906,2.3e-05,0.9997,0.5,0.11056,0.225469,OK,0.9979,0.55,0.025,False
64,bern50,0.05,500.0,4096,0,dev_stl_03,POISSON-LIN,14.9906,0.15608,,0.64535,-0.0501,0.214733,23.74,0.10239999999999999,0.0,0.0,10.02,10.022,14.9683,1.0,21.689513,21.59906,2.3e-05,0.9997,0.5,0.105295,0.214733,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_03,SAT-POISSON,15.1087,0.15973,,0.63504,-0.00255,0.204507,23.74,0.10239999999999999,0.0,0.0,5.73,5.727,15.1081,1.0,21.689513,21.59906,2.3e-05,0.9997,0.5,0.100281,0.204507,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,1.2327576323824322e+16,23.74,0.10239999999999999,0.0,0.0,2.34,2.343,11.1641,1.0,21.689513,21.59906,2.3e-05,0.9997,0.5,6044903111840197.0,1.2327576323824322e+16,,,,,
64,bern50,0.05,500.0,4096,0,dev_stl_03,GI,9.6141,0.02037,,,,,23.74,0.10239999999999999,0.0,0.0,0.15,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,0,dev_text,RQL,13.1095,0.02906,,0.96943,-0.0002,0.225469,23.8,0.10239999999999999,0.0,0.0,104.97,104.97,13.1095,16.457175,23.664776,21.59906,2.3e-05,0.9997,0.5,0.11056,0.225469,OK,1.066,0.075,0.325,False
64,bern50,0.05,500.0,4096,0,dev_text,POISSON-LIN,13.1053,0.029,,0.97014,-0.0478,0.214733,23.8,0.10239999999999999,0.0,0.0,10.06,10.063,13.1032,16.457175,23.664776,21.59906,2.3e-05,0.9997,0.5,0.105295,0.214733,,,,,
64,bern50,0.05,500.0,4096,0,dev_text,SAT-POISSON,13.1017,0.02878,,0.9703,-0.00021,0.204507,23.8,0.10239999999999999,0.0,0.0,10.32,10.317,13.1017,16.457175,23.664776,21.59906,2.3e-05,0.9997,0.5,0.100281,0.204507,,,,,
64,bern50,0.05,500.0,4096,0,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,1.2327576323824322e+16,23.8,0.10239999999999999,0.0,0.0,2.46,2.462,12.8398,16.457175,23.664776,21.59906,2.3e-05,0.9997,0.5,6044903111840197.0,1.2327576323824322e+16,,,,,
64,bern50,0.05,500.0,4096,0,dev_text,GI,13.6719,0.05005,,,,,23.8,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,0,dev_fine_lines,RQL,6.0998,0.00394,,0.74907,0.00174,0.225469,23.84,0.10239999999999999,0.0,0.0,106.24,106.239,6.0998,1.0,21.599219,21.59906,2.3e-05,0.9997,0.5,0.11056,0.225469,OK,1.0399,0.15,0.05,False
64,bern50,0.05,500.0,4096,0,dev_fine_lines,POISSON-LIN,6.0958,0.00367,,0.75006,-0.046,0.214733,23.84,0.10239999999999999,0.0,0.0,9.73,9.731,6.0883,1.0,21.599219,21.59906,2.3e-05,0.9997,0.5,0.105295,0.214733,,,,,
64,bern50,0.05,500.0,4096,0,dev_fine_lines,SAT-POISSON,6.0939,0.00366,,0.74958,0.00177,0.204507,23.84,0.10239999999999999,0.0,0.0,7.99,7.993,6.0939,1.0,21.599219,21.59906,2.3e-05,0.9997,0.5,0.100281,0.204507,,,,,
64,bern50,0.05,500.0,4096,0,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,1.2327576323824322e+16,23.84,0.10239999999999999,0.0,0.0,2.8,2.796,3.5902,1.0,21.599219,21.59906,2.3e-05,0.9997,0.5,6044903111840197.0,1.2327576323824322e+16,,,,,
64,bern50,0.05,500.0,4096,0,dev_fine_lines,GI,2.4725,0.062,,,,,23.84,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_00,RQL,18.5411,0.27476,,0.23526,0.00286,0.224997,23.87,0.10239999999999999,0.0,0.0,99.32,99.324,18.5407,2.10415,21.863174,21.59906,2.3e-05,0.999701,0.5,0.110329,0.224997,OK,0.8882,0.975,0.675,False
64,bern50,0.05,500.0,4096,1,dev_stl_00,POISSON-LIN,18.539,0.27385,,0.23939,-0.04503,0.214283,23.87,0.10239999999999999,0.0,0.0,6.68,6.684,18.3896,2.10415,21.863174,21.59906,2.3e-05,0.999701,0.5,0.105075,0.214283,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_00,SAT-POISSON,18.5281,0.27399,,0.23561,0.00238,0.204079,23.87,0.10239999999999999,0.0,0.0,5.09,5.094,18.5278,2.10415,21.863174,21.59906,2.3e-05,0.999701,0.5,0.100072,0.204079,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,1.2301783389158254e+16,23.87,0.10239999999999999,0.0,0.0,2.44,2.438,5.9715,2.10415,21.863174,21.59906,2.3e-05,0.999701,0.5,6032255387183642.0,1.2301783389158254e+16,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_00,GI,3.0988,0.00974,,,,,23.87,0.10239999999999999,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_01,RQL,16.1107,0.15586,,0.29766,0.00218,0.224997,23.85,0.10239999999999999,0.0,0.0,98.46,98.461,16.1106,1.820633,21.827587,21.59906,2.3e-05,0.999701,0.5,0.110329,0.224997,OK,1.0282,0.3,0.65,False
64,bern50,0.05,500.0,4096,1,dev_stl_01,POISSON-LIN,15.9619,0.15218,,0.30589,-0.04563,0.214283,23.85,0.10239999999999999,0.0,0.0,8.27,8.263,15.8738,1.820633,21.827587,21.59906,2.3e-05,0.999701,0.5,0.105075,0.214283,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_01,SAT-POISSON,15.9442,0.15195,,0.30343,0.00219,0.204079,23.85,0.10239999999999999,0.0,0.0,6.88,6.878,15.9439,1.820633,21.827587,21.59906,2.3e-05,0.999701,0.5,0.100072,0.204079,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,1.2301783389158254e+16,23.85,0.10239999999999999,0.0,0.0,2.49,2.49,5.585,1.820633,21.827587,21.59906,2.3e-05,0.999701,0.5,6032255387183642.0,1.2301783389158254e+16,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_01,GI,2.9305,-0.00065,,,,,23.85,0.10239999999999999,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_02,RQL,15.7,0.15169,,0.34211,-9e-05,0.224997,23.8,0.10239999999999999,0.0,0.0,101.32,101.314,15.6999,6.405315,22.40306,21.59906,2.3e-05,0.999701,0.5,0.110329,0.224997,OK,1.0211,0.35,0.625,False
64,bern50,0.05,500.0,4096,1,dev_stl_02,POISSON-LIN,15.6416,0.14791,,0.34797,-0.0477,0.214283,23.8,0.10239999999999999,0.0,0.0,7.87,7.869,15.5523,6.405315,22.40306,21.59906,2.3e-05,0.999701,0.5,0.105075,0.214283,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_02,SAT-POISSON,15.6548,0.15145,,0.34389,4e-05,0.204079,23.8,0.10239999999999999,0.0,0.0,6.04,6.034,15.6548,6.405315,22.40306,21.59906,2.3e-05,0.999701,0.5,0.100072,0.204079,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,1.2301783389158254e+16,23.8,0.10239999999999999,0.0,0.0,2.45,2.453,6.3832,6.405315,22.40306,21.59906,2.3e-05,0.999701,0.5,6032255387183642.0,1.2301783389158254e+16,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_02,GI,3.913,0.01095,,,,,23.8,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_03,RQL,14.7682,0.15167,,0.66038,-0.0023,0.224997,23.75,0.10239999999999999,0.0,0.0,104.66,104.658,14.7682,5.523107,22.292324,21.59906,2.3e-05,0.999701,0.5,0.110329,0.224997,OK,1.018,0.4,0.7,False
64,bern50,0.05,500.0,4096,1,dev_stl_03,POISSON-LIN,14.7537,0.14752,,0.66247,-0.04969,0.214283,23.75,0.10239999999999999,0.0,0.0,8.34,8.333,14.7408,5.523107,22.292324,21.59906,2.3e-05,0.999701,0.5,0.105075,0.214283,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_03,SAT-POISSON,14.7513,0.14713,,0.66167,-0.00228,0.204079,23.75,0.10239999999999999,0.0,0.0,7.29,7.289,14.7514,5.523107,22.292324,21.59906,2.3e-05,0.999701,0.5,0.100072,0.204079,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,1.2301783389158254e+16,23.75,0.10239999999999999,0.0,0.0,2.46,2.458,11.1641,5.523107,22.292324,21.59906,2.3e-05,0.999701,0.5,6032255387183642.0,1.2301783389158254e+16,,,,,
64,bern50,0.05,500.0,4096,1,dev_stl_03,GI,9.6781,0.04361,,,,,23.75,0.10239999999999999,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,1,dev_text,RQL,13.3614,0.04153,,0.94155,0.00564,0.224997,23.94,0.10239999999999999,0.0,0.0,103.67,103.671,13.363,20.775468,24.206812,21.59906,2.3e-05,0.999701,0.5,0.110329,0.224997,OK,1.1849,0.025,0.175,False
64,bern50,0.05,500.0,4096,1,dev_text,POISSON-LIN,13.2395,0.03486,,0.95582,-0.04244,0.214283,23.94,0.10239999999999999,0.0,0.0,11.77,11.767,13.2322,20.775468,24.206812,21.59906,2.3e-05,0.999701,0.5,0.105075,0.214283,,,,,
64,bern50,0.05,500.0,4096,1,dev_text,SAT-POISSON,13.0949,0.02812,,0.97104,0.00582,0.204079,23.94,0.10239999999999999,0.0,0.0,14.89,14.892,13.0951,20.775468,24.206812,21.59906,2.3e-05,0.999701,0.5,0.100072,0.204079,,,,,
64,bern50,0.05,500.0,4096,1,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,1.2301783389158254e+16,23.94,0.10239999999999999,0.0,0.0,2.32,2.316,12.8398,20.775468,24.206812,21.59906,2.3e-05,0.999701,0.5,6032255387183642.0,1.2301783389158254e+16,,,,,
64,bern50,0.05,500.0,4096,1,dev_text,GI,13.67,0.05164,,,,,23.94,0.10239999999999999,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,500.0,4096,1,dev_fine_lines,RQL,6.1783,0.00416,,0.74234,-0.00208,0.224997,23.76,0.10239999999999999,0.0,0.0,109.59,109.588,6.1782,2.451116,21.906726,21.59906,2.3e-05,0.999701,0.5,0.110329,0.224997,OK,0.9176,0.95,0.9,False
64,bern50,0.05,500.0,4096,1,dev_fine_lines,POISSON-LIN,6.1165,0.00394,,0.74846,-0.04952,0.214283,23.76,0.10239999999999999,0.0,0.0,10.52,10.522,6.1069,2.451116,21.906726,21.59906,2.3e-05,0.999701,0.5,0.105075,0.214283,,,,,
64,bern50,0.05,500.0,4096,1,dev_fine_lines,SAT-POISSON,6.1159,0.00387,,0.74768,-0.00209,0.204079,23.76,0.10239999999999999,0.0,0.0,8.52,8.522,6.1159,2.451116,21.906726,21.59906,2.3e-05,0.999701,0.5,0.100072,0.204079,,,,,
64,bern50,0.05,500.0,4096,1,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,1.2301783389158254e+16,23.76,0.10239999999999999,0.0,0.0,2.66,2.655,3.5902,2.451116,21.906726,21.59906,2.3e-05,0.999701,0.5,6032255387183642.0,1.2301783389158254e+16,,,,,
64,bern50,0.05,500.0,4096,1,dev_fine_lines,GI,2.6101,0.0802,,,,,23.76,0.10239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_00,RQL,18.5626,0.28411,,0.23466,-0.00029,0.31885,47.59,0.20479999999999998,0.0,0.0,114.63,114.534,18.5627,1.0,43.128056,43.195,4.5e-05,0.999695,0.5,0.15635,0.31885,OK,1.0135,0.4,0.1,False
64,bern50,0.05,1000.0,4096,0,dev_stl_00,POISSON-LIN,18.603,0.27343,,0.23814,-0.04787,0.303667,47.59,0.20479999999999998,0.0,0.0,9.56,9.56,18.4348,1.0,43.128056,43.195,4.5e-05,0.999695,0.5,0.148905,0.303667,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_00,SAT-POISSON,18.5815,0.27562,,0.23415,-0.00029,0.289206,47.59,0.20479999999999998,0.0,0.0,11.91,11.908,18.5815,1.0,43.128056,43.195,4.5e-05,0.999695,0.5,0.141814,0.289206,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_00,PRECORRECT,3.5734,0.00761,,1.31884,0.00067,7003485549.938795,47.59,0.20479999999999998,0.0,0.0,2.83,2.827,3.5677,1.0,43.128056,43.195,4.5e-05,0.999695,0.5,3434202351.092756,7003485549.938795,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_00,GI,3.5734,0.00761,,,,,47.59,0.20479999999999998,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_01,RQL,15.9819,0.15365,,0.3021,-0.00055,0.31885,47.58,0.20479999999999998,0.0,0.0,113.37,113.367,15.982,5.186825,45.798953,43.195,4.5e-05,0.999695,0.5,0.15635,0.31885,OK,1.012,0.425,0.475,False
64,bern50,0.05,1000.0,4096,0,dev_stl_01,POISSON-LIN,16.0089,0.15367,,0.30465,-0.04811,0.303667,47.58,0.20479999999999998,0.0,0.0,9.8,9.799,15.9089,5.186825,45.798953,43.195,4.5e-05,0.999695,0.5,0.148905,0.303667,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_01,SAT-POISSON,16.0168,0.1534,,0.30089,-0.00054,0.289206,47.58,0.20479999999999998,0.0,0.0,10.46,10.457,16.0168,5.186825,45.798953,43.195,4.5e-05,0.999695,0.5,0.141814,0.289206,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_01,PRECORRECT,3.3769,0.0067,,1.28977,0.00027,7003485549.938795,47.58,0.20479999999999998,0.0,0.0,2.76,2.762,3.3747,5.186825,45.798953,43.195,4.5e-05,0.999695,0.5,3434202351.092756,7003485549.938795,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_01,GI,3.3769,0.0067,,,,,47.58,0.20479999999999998,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_02,RQL,15.5142,0.15875,,0.34948,0.00277,0.31885,47.73,0.20479999999999998,0.0,0.0,112.28,112.275,15.5149,1.328549,43.861974,43.195,4.5e-05,0.999695,0.5,0.15635,0.31885,OK,1.005,0.475,0.8,False
64,bern50,0.05,1000.0,4096,0,dev_stl_02,POISSON-LIN,15.3213,0.14539,,0.36038,-0.0451,0.303667,47.73,0.20479999999999998,0.0,0.0,10.6,10.595,15.2479,1.328549,43.861974,43.195,4.5e-05,0.999695,0.5,0.148905,0.303667,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_02,SAT-POISSON,15.3128,0.14535,,0.35768,0.00277,0.289206,47.73,0.20479999999999998,0.0,0.0,11.15,11.148,15.3134,1.328549,43.861974,43.195,4.5e-05,0.999695,0.5,0.141814,0.289206,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_02,PRECORRECT,4.3885,0.01816,,1.26247,0.00367,7003485549.938795,47.73,0.20479999999999998,0.0,0.0,2.46,2.454,4.3588,1.328549,43.861974,43.195,4.5e-05,0.999695,0.5,3434202351.092756,7003485549.938795,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_02,GI,4.3885,0.01816,,,,,47.73,0.20479999999999998,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_03,RQL,15.0188,0.15652,,0.64164,-0.00207,0.31885,47.51,0.20479999999999998,0.0,0.0,105.82,105.813,15.0184,1.745736,44.071416,43.195,4.5e-05,0.999695,0.5,0.15635,0.31885,OK,1.0155,0.4,0.625,False
64,bern50,0.05,1000.0,4096,0,dev_stl_03,POISSON-LIN,15.0035,0.15568,,0.64451,-0.0495,0.303667,47.51,0.20479999999999998,0.0,0.0,9.11,9.108,14.9795,1.745736,44.071416,43.195,4.5e-05,0.999695,0.5,0.148905,0.303667,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_03,SAT-POISSON,14.9981,0.1554,,0.64316,-0.00208,0.289206,47.51,0.20479999999999998,0.0,0.0,9.55,9.551,14.9977,1.745736,44.071416,43.195,4.5e-05,0.999695,0.5,0.141814,0.289206,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_03,PRECORRECT,9.7185,0.03738,,1.18084,-0.00029,7003485549.938795,47.51,0.20479999999999998,0.0,0.0,2.47,2.472,9.7203,1.745736,44.071416,43.195,4.5e-05,0.999695,0.5,3434202351.092756,7003485549.938795,,,,,
64,bern50,0.05,1000.0,4096,0,dev_stl_03,GI,9.7185,0.03738,,,,,47.51,0.20479999999999998,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,1000.0,4096,0,dev_text,RQL,13.5497,0.05258,,0.92184,-0.00666,0.31885,47.29,0.20479999999999998,0.0,0.0,109.34,109.338,13.5467,21.198645,53.837403,43.195,4.5e-05,0.999695,0.5,0.15635,0.31885,OK,1.1567,0.025,0.65,False
64,bern50,0.05,1000.0,4096,0,dev_text,POISSON-LIN,13.5362,0.05199,,0.92554,-0.05364,0.303667,47.29,0.20479999999999998,0.0,0.0,12.66,12.662,13.5119,21.198645,53.837403,43.195,4.5e-05,0.999695,0.5,0.148905,0.303667,,,,,
64,bern50,0.05,1000.0,4096,0,dev_text,SAT-POISSON,13.4912,0.04899,,0.92803,-0.00668,0.289206,47.29,0.20479999999999998,0.0,0.0,12.14,12.135,13.4885,21.198645,53.837403,43.195,4.5e-05,0.999695,0.5,0.141814,0.289206,,,,,
64,bern50,0.05,1000.0,4096,0,dev_text,PRECORRECT,14.137,0.07191,,0.86153,-0.0046,7003485549.938795,47.29,0.20479999999999998,0.0,0.0,2.59,2.592,14.1344,21.198645,53.837403,43.195,4.5e-05,0.999695,0.5,3434202351.092756,7003485549.938795,,,,,
64,bern50,0.05,1000.0,4096,0,dev_text,GI,14.137,0.07191,,,,,47.29,0.20479999999999998,0.0,0.0,0.15,,,,,,,,,,,,,,,
64,bern50,0.05,1000.0,4096,0,dev_fine_lines,RQL,6.1394,0.00422,,0.74566,0.00146,0.31885,47.67,0.20479999999999998,0.0,0.0,111.62,111.618,6.1394,1.0,43.21195,43.195,4.5e-05,0.999695,0.5,0.15635,0.31885,OK,0.9812,0.675,0.025,False
64,bern50,0.05,1000.0,4096,0,dev_fine_lines,POISSON-LIN,6.1418,0.00455,,0.74621,-0.0463,0.303667,47.67,0.20479999999999998,0.0,0.0,8.92,8.921,6.133,1.0,43.21195,43.195,4.5e-05,0.999695,0.5,0.148905,0.303667,,,,,
64,bern50,0.05,1000.0,4096,0,dev_fine_lines,SAT-POISSON,6.1417,0.0045,,0.74546,0.00146,0.289206,47.67,0.20479999999999998,0.0,0.0,9.46,9.456,6.1417,1.0,43.21195,43.195,4.5e-05,0.999695,0.5,0.141814,0.289206,,,,,
64,bern50,0.05,1000.0,4096,0,dev_fine_lines,PRECORRECT,2.5737,0.09606,,1.12554,0.002,7003485549.938795,47.67,0.20479999999999998,0.0,0.0,2.8,2.801,2.563,1.0,43.21195,43.195,4.5e-05,0.999695,0.5,3434202351.092756,7003485549.938795,,,,,
64,bern50,0.05,1000.0,4096,0,dev_fine_lines,GI,2.5737,0.09606,,,,,47.67,0.20479999999999998,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,1000.0,4096,1,dev_stl_00,RQL,18.5516,0.26107,,0.23502,0.00331,0.318183,47.76,0.20479999999999998,0.0,0.0,100.1,100.101,18.5496,4.830938,45.62032,43.195,4.5e-05,0.999709,0.5,0.156023,0.318183,OK,0.9325,0.925,0.35,False
64,bern50,0.05,1000.0,4096,1,dev_stl_00,POISSON-LIN,18.6032,0.27484,,0.23771,-0.04459,0.303031,47.76,0.20479999999999998,0.0,0.0,10.11,10.106,18.4506,4.830938,45.62032,43.195,4.5e-05,0.999709,0.5,0.148593,0.303031,,,,,
64,bern50,0.05,1000.0,4096,1,dev_stl_00,SAT-POISSON,18.584,0.2749,,0.2341,0.00334,0.288601,47.76,0.20479999999999998,0.0,0.0,10.26,10.264,18.5836,4.830938,45.62032,43.195,4.5e-05,0.999709,0.5,0.141517,0.288601,,,,,
64,bern50,0.05,1000.0,4096,1,dev_stl_00,PRECORRECT,3.2269,0.00201,,1.37669,0.00381,6988832187.389726,47.76,0.20479999999999998,0.0,0.0,2.31,2.307,3.1948,4.830938,45.62032,43.195,4.5e-05,0.999709,0.5,3427016984.355208,6988832187.389726,,,,,
64,bern50,0.05,1000.0,4096,1,dev_stl_00,GI,3.2269,0.00201,,,,,47.76,0.20479999999999998,0.0,0.0,0.12,,,,,,,,,,,,,,,
