side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,c_force
64,bern50,0.6,500.0,4096,1,dev_fine_lines,RQL,6.1956,0.00758,,0.74085,0.00092,0.631761,187.57,0.10239999999999999,0.0,0.0,5.52,5.518,6.1957,2.900417,83.073284,73.337219,1e-05,0.999699,0.5,0.309788,0.631761,,,,,,0.5
64,bern50,0.6,50.0,4096,0,dev_stl_00,RQL,16.7385,0.21908,,0.29066,0.00938,0.100682,18.86,0.010239999999999999,0.0,0.0,7.58,7.479,16.7038,1.0,7.298586,7.41925,1e-06,0.999689,0.25,0.09874,0.100682,,,,,,0.25
64,bern50,0.6,50.0,4096,0,dev_stl_01,RQL,13.7909,0.13659,,0.38938,0.00359,0.100682,18.79,0.010239999999999999,0.0,0.0,7.06,7.061,13.7775,9.191138,7.73195,7.41925,1e-06,0.999689,0.25,0.09874,0.100682,,,,,,0.25
64,bern50,0.6,50.0,4096,0,dev_stl_02,RQL,15.6399,0.15988,,0.34504,0.00731,0.100682,18.83,0.010239999999999999,0.0,0.0,7.1,7.103,15.6259,1.0,7.403128,7.41925,1e-06,0.999689,0.25,0.09874,0.100682,,,,,,0.25
64,bern50,0.6,50.0,4096,0,dev_stl_03,RQL,15.0423,0.16136,,0.63984,0.00688,0.100682,18.83,0.010239999999999999,0.0,0.0,7.69,7.684,15.0427,1.204071,7.460215,7.41925,1e-06,0.999689,0.25,0.09874,0.100682,,,,,,0.25
64,bern50,0.6,50.0,4096,0,dev_text,RQL,13.7345,0.07711,,0.90209,0.00051,0.100682,18.75,0.010239999999999999,0.0,0.0,7.92,7.916,13.7348,22.079035,8.17042,7.41925,1e-06,0.999689,0.25,0.09874,0.100682,,,,,,0.25
64,bern50,0.6,50.0,4096,0,dev_fine_lines,RQL,6.0483,0.00521,,0.75366,0.00503,0.100682,18.81,0.010239999999999999,0.0,0.0,11.53,11.523,6.0467,8.719513,7.715904,7.41925,1e-06,0.999689,0.25,0.09874,0.100682,,,,,,0.25
64,bern50,0.6,50.0,4096,1,dev_stl_00,RQL,15.3805,0.2225,,0.34004,0.00797,0.100471,18.84,0.010239999999999999,0.0,0.0,14.47,14.468,15.3409,5.147009,7.594363,7.41925,1e-06,0.999702,0.25,0.098533,0.100471,,,,,,0.25
64,bern50,0.6,50.0,4096,1,dev_stl_01,RQL,14.4995,0.14061,,0.35935,0.0077,0.100471,18.84,0.010239999999999999,0.0,0.0,15.95,15.946,14.4747,1.0,7.425917,7.41925,1e-06,0.999702,0.25,0.098533,0.100471,,,,,,0.25
64,bern50,0.6,50.0,4096,1,dev_stl_02,RQL,14.9209,0.15235,,0.37453,0.00502,0.100471,18.81,0.010239999999999999,0.0,0.0,14.62,14.614,14.9135,1.0,7.337065,7.41925,1e-06,0.999702,0.25,0.098533,0.100471,,,,,,0.25
64,bern50,0.6,50.0,4096,1,dev_stl_03,RQL,14.839,0.16,,0.65516,0.00452,0.100471,18.8,0.010239999999999999,0.0,0.0,9.38,9.383,14.8372,3.072064,7.523769,7.41925,1e-06,0.999702,0.25,0.098533,0.100471,,,,,,0.25
64,bern50,0.6,50.0,4096,1,dev_text,RQL,13.5728,0.05851,,0.91887,0.00423,0.100471,18.8,0.010239999999999999,0.0,0.0,7.11,7.107,13.5747,20.925942,8.131199,7.41925,1e-06,0.999702,0.25,0.098533,0.100471,,,,,,0.25
64,bern50,0.6,50.0,4096,1,dev_fine_lines,RQL,5.8549,0.00709,,0.77088,0.00897,0.100471,18.85,0.010239999999999999,0.0,0.0,7.47,7.474,5.8505,1.0,7.443,7.41925,1e-06,0.999702,0.25,0.098533,0.100471,,,,,,0.25
64,bern50,0.6,50.0,4096,0,dev_stl_00,RQL,18.2942,0.27435,,0.24225,0.00948,0.201363,18.86,0.010239999999999999,0.0,0.0,5.3,5.303,18.2862,1.0,7.298586,7.41925,1e-06,0.999689,0.5,0.09874,0.201363,,,,,,0.5
64,bern50,0.6,50.0,4096,0,dev_stl_01,RQL,15.7501,0.15164,,0.31033,0.00375,0.201363,18.79,0.010239999999999999,0.0,0.0,5.51,5.506,15.7486,9.191138,7.73195,7.41925,1e-06,0.999689,0.5,0.09874,0.201363,,,,,,0.5
64,bern50,0.6,50.0,4096,0,dev_stl_02,RQL,15.2784,0.14777,,0.35909,0.00743,0.201363,18.83,0.010239999999999999,0.0,0.0,7.37,7.364,15.2791,1.0,7.403128,7.41925,1e-06,0.999689,0.5,0.09874,0.201363,,,,,,0.5
64,bern50,0.6,50.0,4096,0,dev_stl_03,RQL,14.8612,0.15,,0.65333,0.00695,0.201363,18.83,0.010239999999999999,0.0,0.0,9.86,9.861,14.8614,1.204071,7.460215,7.41925,1e-06,0.999689,0.5,0.09874,0.201363,,,,,,0.5
64,bern50,0.6,50.0,4096,0,dev_text,RQL,13.2077,0.03303,,0.95852,0.0004,0.201363,18.75,0.010239999999999999,0.0,0.0,8.28,8.275,13.2078,22.079035,8.17042,7.41925,1e-06,0.999689,0.5,0.09874,0.201363,,,,,,0.5
64,bern50,0.6,50.0,4096,0,dev_fine_lines,RQL,6.1655,0.00447,,0.74341,0.00518,0.201363,18.81,0.010239999999999999,0.0,0.0,5.1,5.098,6.1657,8.719513,7.715904,7.41925,1e-06,0.999689,0.5,0.09874,0.201363,,,,,,0.5
64,bern50,0.6,50.0,4096,1,dev_stl_00,RQL,17.6364,0.26668,,0.26152,0.00798,0.200942,18.84,0.010239999999999999,0.0,0.0,4.84,4.839,17.6214,5.147009,7.594363,7.41925,1e-06,0.999702,0.5,0.098533,0.200942,,,,,,0.5
64,bern50,0.6,50.0,4096,1,dev_stl_01,RQL,16.0427,0.152,,0.30007,0.00783,0.200942,18.84,0.010239999999999999,0.0,0.0,5.51,5.509,16.0405,1.0,7.425917,7.41925,1e-06,0.999702,0.5,0.098533,0.200942,,,,,,0.5
64,bern50,0.6,50.0,4096,1,dev_stl_02,RQL,14.988,0.14997,,0.37137,0.00503,0.200942,18.81,0.010239999999999999,0.0,0.0,4.88,4.884,14.987,1.0,7.337065,7.41925,1e-06,0.999702,0.5,0.098533,0.200942,,,,,,0.5
64,bern50,0.6,50.0,4096,1,dev_stl_03,RQL,14.848,0.15133,,0.65434,0.00459,0.200942,18.8,0.010239999999999999,0.0,0.0,5.16,5.156,14.8481,3.072064,7.523769,7.41925,1e-06,0.999702,0.5,0.098533,0.200942,,,,,,0.5
64,bern50,0.6,50.0,4096,1,dev_text,RQL,13.1118,0.02921,,0.96916,0.00436,0.200942,18.8,0.010239999999999999,0.0,0.0,6.11,6.114,13.1119,20.925942,8.131199,7.41925,1e-06,0.999702,0.5,0.098533,0.200942,,,,,,0.5
64,bern50,0.6,50.0,4096,1,dev_fine_lines,RQL,6.0314,0.00381,,0.75508,0.00901,0.200942,18.85,0.010239999999999999,0.0,0.0,4.89,4.886,6.0304,1.0,7.443,7.41925,1e-06,0.999702,0.5,0.098533,0.200942,,,,,,0.5
64,bern50,0.6,5.0,4096,0,dev_stl_00,RQL,14.0688,0.18768,,0.42224,0.07373,0.033624,1.96,0.001024,0.0,0.0,10.14,10.043,13.4603,1.0,0.826344,0.82747,0.0,0.999697,0.25,0.032975,0.033624,,,,,,0.25
64,bern50,0.6,5.0,4096,0,dev_stl_01,RQL,11.4254,0.15487,,0.53286,0.04986,0.033624,1.93,0.001024,0.0,0.0,8.26,8.257,11.0527,47.77413,0.845975,0.82747,0.0,0.999697,0.25,0.032975,0.033624,,,,,,0.25
64,bern50,0.6,5.0,4096,0,dev_stl_02,RQL,15.2006,0.14354,,0.36953,0.07088,0.033624,1.96,0.001024,0.0,0.0,5.7,5.699,15.0302,1.0,0.801515,0.82747,0.0,0.999697,0.25,0.032975,0.033624,,,,,,0.25
64,bern50,0.6,5.0,4096,0,dev_stl_03,RQL,13.5535,0.11962,,0.77159,0.05675,0.033624,1.94,0.001024,0.0,0.0,10.13,10.128,13.4164,26.457326,0.837718,0.82747,0.0,0.999697,0.25,0.032975,0.033624,,,,,,0.25
64,bern50,0.6,5.0,4096,0,dev_text,RQL,13.1169,0.0375,,0.96849,0.0624,0.033624,1.95,0.001024,0.0,0.0,8.85,8.846,13.1179,23.876954,0.836719,0.82747,0.0,0.999697,0.25,0.032975,0.033624,,,,,,0.25
64,bern50,0.6,5.0,4096,0,dev_fine_lines,RQL,-4.9056,0.00566,,2.83167,0.07004,0.033624,1.95,0.001024,0.0,0.0,1.3,1.3,-5.4506,63.81043,0.852187,0.82747,0.0,0.999697,0.25,0.032975,0.033624,,,,,,0.25
64,bern50,0.6,5.0,4096,1,dev_stl_00,RQL,15.8623,0.23002,,0.34058,0.07871,0.033553,1.96,0.001024,0.0,0.0,5.64,5.643,15.3273,1.0,0.815089,0.82747,0.0,0.999697,0.25,0.032906,0.033553,,,,,,0.25
64,bern50,0.6,5.0,4096,1,dev_stl_01,RQL,11.2192,0.12231,,0.54169,0.05252,0.033553,1.94,0.001024,0.0,0.0,8.99,8.988,10.9099,1.0,0.812805,0.82747,0.0,0.999697,0.25,0.032906,0.033553,,,,,,0.25
64,bern50,0.6,5.0,4096,1,dev_stl_02,RQL,11.8429,0.12019,,0.55692,0.05821,0.033553,1.94,0.001024,0.0,0.0,8.16,8.163,11.4673,47.06568,0.845701,0.82747,0.0,0.999697,0.25,0.032906,0.033553,,,,,,0.25
64,bern50,0.6,5.0,4096,1,dev_stl_03,RQL,14.303,0.12163,,0.70379,0.06401,0.033553,1.95,0.001024,0.0,0.0,8.89,8.888,14.2153,1.0,0.811315,0.82747,0.0,0.999697,0.25,0.032906,0.033553,,,,,,0.25
64,bern50,0.6,5.0,4096,1,dev_text,RQL,13.1007,0.03928,,0.97052,0.04237,0.033553,1.92,0.001024,0.0,0.0,8.89,8.889,13.0997,59.514954,0.850523,0.82747,0.0,0.999697,0.25,0.032906,0.033553,,,,,,0.25
64,bern50,0.6,5.0,4096,1,dev_fine_lines,RQL,5.3799,0.00648,,0.82335,0.06195,0.033553,1.95,0.001024,0.0,0.0,6.92,6.921,5.2785,31.513707,0.839677,0.82747,0.0,0.999697,0.25,0.032906,0.033553,,,,,,0.25
64,bern50,0.6,5.0,4096,0,dev_stl_00,RQL,18.2676,0.27243,,0.25361,0.07408,0.067248,1.96,0.001024,0.0,0.0,5.97,5.968,17.8884,1.0,0.826344,0.82747,0.0,0.999697,0.5,0.032975,0.067248,,,,,,0.5
64,bern50,0.6,5.0,4096,0,dev_stl_01,RQL,15.985,0.15436,,0.30591,0.05068,0.067248,1.93,0.001024,0.0,0.0,5.84,5.833,15.873,47.77413,0.845975,0.82747,0.0,0.999697,0.5,0.032975,0.067248,,,,,,0.5
64,bern50,0.6,5.0,4096,0,dev_stl_02,RQL,15.2552,0.14239,,0.36523,0.07106,0.067248,1.96,0.001024,0.0,0.0,3.4,3.399,15.132,1.0,0.801515,0.82747,0.0,0.999697,0.5,0.032975,0.067248,,,,,,0.5
64,bern50,0.6,5.0,4096,0,dev_stl_03,RQL,14.7661,0.1467,,0.662,0.05707,0.067248,1.94,0.001024,0.0,0.0,6.2,6.199,14.747,26.457326,0.837718,0.82747,0.0,0.999697,0.5,0.032975,0.067248,,,,,,0.5
64,bern50,0.6,5.0,4096,0,dev_text,RQL,13.074,0.02725,,0.97348,0.06253,0.067248,1.95,0.001024,0.0,0.0,5.22,5.216,13.0732,23.876954,0.836719,0.82747,0.0,0.999697,0.5,0.032975,0.067248,,,,,,0.5
64,bern50,0.6,5.0,4096,0,dev_fine_lines,RQL,6.1009,0.00365,,0.75023,0.06644,0.067248,1.95,0.001024,0.0,0.0,11.72,11.72,6.0863,63.81043,0.852187,0.82747,0.0,0.999697,0.5,0.032975,0.067248,,,,,,0.5
64,bern50,0.6,5.0,4096,1,dev_stl_00,RQL,18.5296,0.27481,,0.24762,0.07897,0.067107,1.96,0.001024,0.0,0.0,4.16,4.161,18.0959,1.0,0.815089,0.82747,0.0,0.999697,0.5,0.032906,0.067107,,,,,,0.5
64,bern50,0.6,5.0,4096,1,dev_stl_01,RQL,14.2898,0.15054,,0.37694,0.05279,0.067107,1.94,0.001024,0.0,0.0,5.24,5.238,14.0594,1.0,0.812805,0.82747,0.0,0.999697,0.5,0.032906,0.067107,,,,,,0.5
64,bern50,0.6,5.0,4096,1,dev_stl_02,RQL,14.9791,0.14241,,0.37556,0.05863,0.067107,1.94,0.001024,0.0,0.0,6.05,6.047,14.8895,47.06568,0.845701,0.82747,0.0,0.999697,0.5,0.032906,0.067107,,,,,,0.5
64,bern50,0.6,5.0,4096,1,dev_stl_03,RQL,14.7997,0.14266,,0.65972,0.06473,0.067107,1.95,0.001024,0.0,0.0,4.94,4.939,14.7769,1.0,0.811315,0.82747,0.0,0.999697,0.5,0.032906,0.067107,,,,,,0.5
64,bern50,0.6,5.0,4096,1,dev_text,RQL,13.0709,0.02736,,0.9738,0.04274,0.067107,1.92,0.001024,0.0,0.0,5.39,5.385,13.0704,59.514954,0.850523,0.82747,0.0,0.999697,0.5,0.032906,0.067107,,,,,,0.5
64,bern50,0.6,5.0,4096,1,dev_fine_lines,RQL,6.1017,0.00481,,0.75026,0.06244,0.067107,1.95,0.001024,0.0,0.0,6.98,6.975,6.0859,31.513707,0.839677,0.82747,0.0,0.999697,0.5,0.032906,0.067107,,,,,,0.5
